"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"123025","SN 2023jl","11:32:43.950","+41:56:10.56","SN Ia","0.0695","","","ATLAS, ALeRCE","ATLAS, ZTF","ZTF","ALeRCE; ATLAS","ATLAS23ajw","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.311","orange-ATLAS","2023-01-13 13:49:31.584","ATLAS_Bot1","","2023TNSTR..76....1T","2023TNSCR.175....1N",""
"123019","SN 2023jf","15:49:07.770","+44:42:01.12","SN Ia","0.035688","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF23aaaepzi","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","16.76","g-ZTF","2023-01-09 10:56:38.400","ZTF_Bot1","","2023TNSTR..81....1F","2023TNSCR.138....1F",""
"123018","SN 2023je","03:24:00.402","+12:14:54.92","SN Ia","0.028","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS; ZTF","ATLAS23ajs","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.063","orange-ATLAS","2023-01-13 07:05:20.832","ATLAS_Bot1","","2023TNSTR..76....1T","2023TNSCR.164....1F",""
"123015","SN 2023jb","10:26:11.502","+18:30:43.21","SN Ia","0.034867","","","ATLAS, ZTF, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","SCAT","ATLAS; Pan-STARRS; ZTF","ATLAS23ajp","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","UH88 - SNIFS","1","1","","17.168","orange-ATLAS","2023-01-13 12:23:42.144","ATLAS_Bot1","","2023TNSTR..76....1T","2023TNSCR.118....1P",""
"123012","SN 2023iy","07:58:03.728","+56:26:23.56","SN Ia","0.035","","","XOSS, Pan-STARRS","XOSS, Pan-STARRS","None","Pan-STARRS; XOSS","PSP23A","Other - Other, PS2 - GPC2","Other - Other","1","1","","16.8","Clear-","2023-01-12 21:14:16.224","Zhang","","2023TNSTR..80....1W","2023TNSCR.100....1B",""
"123005","SN 2023ir","10:47:57.487","+13:18:59.82","SN Ia","0.056","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF23aaaknoj","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.15","g-ZTF","2023-01-07 11:08:09.600","ZTF_Bot1","","2023TNSTR..81....1F","2023TNSCR.198....1F",""
"123003","SN 2023ip","11:44:01.355","+30:02:41.76","SN Ia","0.039","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF23aaabeyy","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","17.238","r-ZTF","2023-01-13 11:10:26.112","ZTF_CLU_PUBLIC","","2023TNSTR..82....1D","2023TNSCR.164....1F",""
"122989","SN 2023ig","02:55:41.610","+31:11:31.02","SN Ia","0.038","","","ZTF, GaiaAlerts","ZTF, GaiaAlerts","ZTF","GaiaAlerts; ZTF","ZTF23aaaihae","Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.05","g-ZTF","2023-01-09 03:17:16.800","ZTF_Bot1","","2023TNSTR..81....1F","2023TNSCR..89....1M",""
"122948","SN 2023ha","09:19:32.463","-01:11:34.49","SN Ia","0.06","","","ATLAS, ZTF, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","ePESSTO+","ATLAS; Pan-STARRS; ZTF","ATLAS23ais","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","ESO-NTT - EFOSC2-NTT","1","1","","18.322","orange-ATLAS","2023-01-12 14:12:58.176","ATLAS_Bot1","","2023TNSTR..63....1T","2023TNSCR..83....1S",""
"122947","SN 2023gz","08:42:01.463","+03:48:26.36","SN Ia","0.067","","","ATLAS, ZTF, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ATLAS23aip","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.529","orange-ATLAS","2023-01-12 13:54:03.744","ATLAS_Bot1","","2023TNSTR..63....1T","2023TNSCR.101....1F",""
"122946","SN 2023gy","10:46:07.402","+43:43:05.29","SN Ia","0.056","SDSS J104607.42+434305.3","","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE; ATLAS","ZTF23aaaaxuq","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","17.649","r-ZTF","2023-01-12 11:47:37.997","ALeRCE","","2023TNSTR..62....1M","2023TNSCR..87....1F",""
"122928","SN 2023gg","15:19:34.427","+27:46:55.23","SN Ia","0.07148","2MASX J15193417+2746542","0.0708","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE; ATLAS","ZTF23aaahusn","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.2453","r-ZTF","2023-01-12 12:11:04.001","ALeRCE","","2023TNSTR..62....1M","2023TNSCR.313....1F",""
