"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"1023","SN 1995ao","02:57:30.701","-01:41:19.79","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.5","","1995-11-18 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 6267; PositionRef=IAUC 6267; Orig Type=Ia   ]","","",""
"1021","SN 1995am","00:47:47.100","+29:58:00.00","SN Ia","0.017","CGCG 501-16","","","","","","","","","0","1","","15","","1995-10-22 00:00:00.000","","[Discoverer=Lovas; DiscoveryRef=IAUC 6262; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"1020","SN 1995al","09:50:55.970","+33:33:09.40","SN Ia","","NGC 3021        ","","","","","","","","","0","1","","13","","1995-11-01 00:00:00.000","","[Discoverer=Pesci, Mazza; DiscoveryRef=IAUC 6255; PositionRef=IAUC 6255; Orig Type=Ia   ]","","",""
"1019","SN 1995ak","02:45:48.830","+03:13:50.09","SN Ia","","IC 1844         ","","","","","","","","","0","1","","16.4","","1995-10-27 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 6254; PositionRef=IAUC 6254; Orig Type=Ia   ]","","",""
"1018","SN 1995aj","02:28:36.641","+41:56:01.90","SN Ia","","Anon.           ","","","","","","","","","0","1","","20","","1995-09-29 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 6253; PositionRef=IAUC 6253; Orig Type=Ia   ]","","",""
"1013","SN 1995ae","23:16:55.651","-02:04:36.41","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","1995-09-22 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 6241; PositionRef=IAUC 6241; Orig Type=Ia   ]","","",""
"1011","SN 1995ac","22:45:34.140","-08:45:04.72","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","1995-09-22 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 6237; PositionRef=IAUC 6238; Orig Type=Ia   ]","","",""
"1060","SN 1995U","20:54:40.620","-51:22:26.80","SN Ia","","ESO 235-IG13    ","","","","","","","","","0","1","","18","","1995-07-29 00:00:00.000","","[Discoverer=McNaught; DiscoveryRef=IAUC 6197; PositionRef=IAUC 6197; Orig Type=Ia   ]","","",""
"1059","SN 1995T","22:27:12.410","-09:29:44.41","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1995-07-25 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 6195; PositionRef=IAUC 6195; Orig Type=Ia   ]","","",""
"1057","SN 1995R","13:53:32.599","-01:11:30.19","SN Ia","","UGC 8801        ","","","","","","","","","0","1","","18","","1995-06-29 00:00:00.000","","[Discoverer=McNaught; DiscoveryRef=IAUC 6182; PositionRef=IAUC 6182; Orig Type=Ia   ]","","",""
"1055","SN 1995P","14:07:14.330","-02:43:32.70","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1995-05-06 00:00:00.000","","[Discoverer=McNaught; DiscoveryRef=IAUC 6175; PositionRef=IAUC 6175; Orig Type=Ia   ]","","",""
"1052","SN 1995M","09:38:41.779","-12:20:07.91","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","1995-04-22 00:00:00.000","","[Discoverer=McNaught; DiscoveryRef=IAUC 6166; PositionRef=IAUC 6166; Orig Type=Ia   ]","","",""
"1051","SN 1995L","13:27:18.341","+32:01:52.72","SN Ia","","NGC 5157        ","","","","","","","","","0","1","","20","","1995-03-26 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 6165; PositionRef=IAUC 6165; Orig Type=Ia   ]","","",""
"1050","SN 1995K","10:50:46.999","-09:15:07.42","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.5","","1995-03-30 00:00:00.000","","[Discoverer=Schmidt et al.; DiscoveryRef=IAUC 6160; PositionRef=IAUC 6160; Orig Type=Ia   ]","","",""
"1044","SN 1995E","07:51:56.750","+73:00:34.60","SN Ia","","NGC 2441        ","","","","","","","","","0","1","","15","","1995-02-20 00:00:00.000","","[Discoverer=Gabrijelcic; DiscoveryRef=IAUC 6137; PositionRef=IAUC 6138; Orig Type=Ia   ]","","",""
"1043","SN 1995D","09:40:54.751","+05:08:26.20","SN Ia","","NGC 2962        ","","","","","","","","","0","1","","14","","1995-02-10 00:00:00.000","","[Discoverer=Kushida; DiscoveryRef=IAUC 6134; PositionRef=IAUC 6156; Orig Type=Ia   ]","","",""
"1042","SN 1995C","12:04:02.520","-31:36:02.30","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.5","","1995-02-08 00:00:00.000","","[Discoverer=McNaught; DiscoveryRef=IAUC 6133; PositionRef=IAUC 6133; Orig Type=Ia   ]","","",""
"1008","SN 1995A","06:50:04.630","+26:22:50.99","SN Ia","","MCG +04-16-6    ","","","","","","","","","0","1","","18","","1995-01-02 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 6131; PositionRef=IAUC 6131; Orig Type=Ia   ]","","",""
"981","SN 1994an","22:44:18.869","+00:06:48.71","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.3","","1994-10-31 00:00:00.000","","[Discoverer=Supernova Cosmology Project; DiscoveryRef=IAUC 6263; PositionRef=IAUC 6263; Orig Type=Ia   ]","","",""
"980","SN 1994am","02:40:02.059","-01:37:14.92","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.7","","1994-02-04 00:00:00.000","","[Discoverer=Supernova Cosmology Project; DiscoveryRef=IAUC 6263; PositionRef=IAUC 6263; Orig Type=Ia   ]","","",""
"979","SN 1994al","03:06:22.450","+17:18:33.70","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.6","","1994-01-08 00:00:00.000","","[Discoverer=Supernova Cosmology Project; DiscoveryRef=IAUC 6263; PositionRef=IAUC 6263; Orig Type=Ia   ]","","",""
"975","SN 1994ah","02:56:37.750","-33:54:43.60","SN Ia","","ESO 356-G19     ","","","","","","","","","0","1","","18","","1994-10-13 00:00:00.000","","[Discoverer=McNaught; DiscoveryRef=IAUC 6114; PositionRef=IAUC 6114; Orig Type=Ia   ]","","",""
"972","SN 1994ae","10:47:01.951","+17:16:31.01","SN Ia","","NGC 3370        ","","","","","","","","","0","1","","15.4","","1994-11-14 00:00:00.000","","[Discoverer=Van Dyk, Treffers, Richmond, Filippenko, Paik; DiscoveryRef=IAUC 6105; PositionRef=IAUC 6110; Orig Type=Ia   ]","","",""
"969","SN 1994ab","21:16:56.750","-28:19:51.38","SN Ia","","MCG -05-50-8    ","","","","","","","","","0","1","","17","","1994-09-17 00:00:00.000","","[Discoverer=McNaught; DiscoveryRef=IAUC 6089; PositionRef=IAUC 6089; Orig Type=Ia   ]","","",""
"968","SN 1994aa","03:24:49.399","-03:02:33.61","SN Ia","","NGC 1320        ","","","","","","","","","0","1","","17","","1994-09-11 00:00:00.000","","[Discoverer=McNaught; DiscoveryRef=IAUC 6088; PositionRef=IAUC 6088; Orig Type=Ia   ]","","",""
"1005","SN 1994X","00:17:52.159","-24:37:10.88","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","1994-08-15 00:00:00.000","","[Discoverer=McNaught; DiscoveryRef=IAUC 6056; PositionRef=IAUC 6056; Orig Type=Ia   ]","","",""
"1002","SN 1994U","13:04:56.131","-07:56:51.50","SN Ia","","NGC 4948        ","","","","","","","","","0","1","","14","","1994-06-27 00:00:00.000","","[Discoverer=Barker; DiscoveryRef=IAUC 6011; PositionRef=IAUC 6018; Orig Type=Ia   ]","","",""
"1001","SN 1994T","13:18:59.839","-02:09:01.58","SN Ia","","Anon.           ","","","","","","","","","0","1","","16","","1994-06-11 00:00:00.000","","[Discoverer=Peters, Challis; DiscoveryRef=IAUC 6007; PositionRef=IAUC 6008; Orig Type=Ia   ]","","",""
"1000","SN 1994S","12:31:21.859","+29:08:04.20","SN Ia","","NGC 4495        ","","","","","","","","","0","1","","14.5","","1994-06-04 00:00:00.000","","[Discoverer=Mitchell; DiscoveryRef=IAUC 6005; PositionRef=IAUC 6016; Orig Type=Ia   ]","","",""
"998","SN 1994Q","16:49:51.139","+40:25:55.81","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.5","","1994-06-02 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 6001; PositionRef=IAUC 6001; Orig Type=Ia   ]","","",""
"996","SN 1994O","13:41:10.980","+30:22:43.61","SN Ia","","Mkn  268        ","","","","","","","","","0","1","","18.5","","1994-05-06 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 5988; PositionRef=IAUC 5988; Orig Type=Ia   ]","","",""
"994","SN 1994M","12:31:08.611","+00:36:19.91","SN Ia","","NGC 4493        ","","","","","","","","","0","1","","16","","1994-04-29 00:00:00.000","","[Discoverer=Wild; DiscoveryRef=IAUC 5982; PositionRef=IAUC 5984; Orig Type=Ia   ]","","",""
"992","SN 1994K","10:00:24.610","+12:52:31.58","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.5","","1994-04-01 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 5972; PositionRef=IAUC 5972; Orig Type=Ia   ]","","",""
"991","SN 1994J","10:01:36.761","+54:34:56.50","SN Ia","","Anon.           ","","","","","","","","","0","1","","19","","1994-03-05 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 5971; PositionRef=IAUC 5971; Orig Type=Ia   ]","","",""
"989","SN 1994H","02:40:04.730","-01:34:06.49","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.9","","1994-01-08 00:00:00.000","","[Discoverer=Perlmutter, Pennypacker, et al.; DiscoveryRef=IAUC 5956; PositionRef=IAUC 5956; Orig Type=Ia   ]","","",""
"987","SN 1994F","11:49:59.539","+10:42:58.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","22","","1994-01-09 00:00:00.000","","[Discoverer=Perlmutter, Pennypacker, et al.; DiscoveryRef=IAUC 5956; PositionRef=IAUC 5956; Orig Type=Ia   ]","","",""
"986","SN 1994E","11:32:06.960","+55:21:34.70","SN Ia","","Anon.           ","","","","","","","","","0","1","","19","","1994-03-05 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 5952; PositionRef=IAUC 5952; Orig Type=Ia   ]","","",""
"985","SN 1994D","12:34:02.450","+07:42:04.72","SN Ia","","NGC 4526        ","","","","","","","","","0","1","","15.2","","1994-03-07 00:00:00.000","","[Discoverer=Treffers, Filippenko, Van Dyk, Richmond; DiscoveryRef=IAUC 5946; PositionRef=IAUC 5951; Orig Type=Ia   ]","","",""
"984","SN 1994C","07:56:40.270","+44:52:19.31","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1994-03-05 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 5946; PositionRef=IAUC 5946; Orig Type=Ia   ]","","",""
"983","SN 1994B","08:20:40.920","+15:43:48.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","19","","1994-01-16 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 5923; PositionRef=IAUC 5923; Orig Type=Ia   ]","","",""
"939","SN 1993aj","12:04:21.149","-00:43:13.91","SN Ia","","Anon.           ","","","","","","","","","0","1","","17","","1993-12-27 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 5915; PositionRef=IAUC 5915; Orig Type=Ia   ]","","",""
"938","SN 1993ai","06:33:12.000","+51:21:00.00","SN Ia","0.034","UGC 3483        ","","","","","","","","","0","1","","18","","1993-12-10 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 5912; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"937","SN 1993ah","23:51:50.270","-27:57:47.02","SN Ia","","ESO 471-27      ","","","","","","","","","0","1","","17","","1993-11-16 00:00:00.000","","[Discoverer=Wischnjewsky; DiscoveryRef=IAUC 5895; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"936","SN 1993ag","10:03:34.999","-35:27:47.59","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","1993-11-15 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5895; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"935","SN 1993af","05:08:00.710","-37:29:17.99","SN Ia","","NGC 1808        ","","","","","","","","","0","1","","17","","1993-11-15 00:00:00.000","","[Discoverer=Wischnjewsky; DiscoveryRef=IAUC 5895; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"934","SN 1993ae","01:29:48.919","-01:58:37.20","SN Ia","","IC 126          ","","","","","","","","","0","1","","16.5","","1993-11-07 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 5888; PositionRef=; Orig Type=Ia   ]","","",""
"932","SN 1993ac","05:46:23.549","+63:22:07.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1993-10-13 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 5879; PositionRef=; Orig Type=Ia   ]","","",""
"931","SN 1993ab","03:02:01.500","+42:34:53.00","SN Ia","","NGC 1164        ","","","","","","","","","0","1","","18","","1993-09-24 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 5871; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"930","SN 1993aa","23:03:22.080","-06:20:56.18","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1993-09-19 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 5871; PositionRef=; Orig Type=Ia   ]","","",""
"966","SN 1993Z","09:10:19.601","+07:01:40.30","SN Ia","","NGC 2775        ","","","","","","","","","0","1","","13.9","","1993-09-23 00:00:00.000","","[Discoverer=Treffers, Filippenko, Leibundgut, Paik, Lee, Richmond; DiscoveryRef=IAUC 5870; PositionRef=; Orig Type=Ia   ]","","",""
"965","SN 1993Y","03:31:24.410","+39:45:02.59","SN Ia","","UGC 2771        ","","","","","","","","","0","1","","17","","1993-09-18 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 5870; PositionRef=; Orig Type=Ia   ]","","",""
"960","SN 1993T","23:10:54.091","-44:58:48.61","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1993-05-26 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5812; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"957","SN 1993Q","20:35:46.939","-42:47:33.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","19","","1993-05-28 00:00:00.000","","[Discoverer=McNaught; DiscoveryRef=IAUC 5809; PositionRef=IAUC 5809; Orig Type=Ia   ]","","",""
"955","SN 1993O","13:31:07.870","-33:12:50.51","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.5","","1993-05-18 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5799; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"953","SN 1993M","19:13:01.529","-64:17:28.28","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","1993-04-28 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5783; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"952","SN 1993L","22:57:52.870","-35:51:27.00","SN Ia","","IC 5270         ","","","","","","","","","0","1","","14","","1993-04-30 00:00:00.000","","[Discoverer=Evans; DiscoveryRef=IAUC 5780; PositionRef=IAUC 5780; Orig Type=Ia   ]","","",""
"949","SN 1993I","12:34:42.701","+09:00:07.88","SN Ia","","MCG +02-32-144  ","","","","","","","","","0","1","","18","","1993-03-23 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 5728; PositionRef=IAUC 5728; Orig Type=Ia   ]","","",""
"948","SN 1993H","13:52:50.340","-30:42:23.29","SN Ia","","ESO 445-G66     ","","","","","","","","","0","1","","16.5","","1993-03-18 00:00:00.000","","[Discoverer=Wischnjewsky; DiscoveryRef=IAUC 5723; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"944","SN 1993D","11:28:58.800","-22:29:06.29","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1993-02-01 00:00:00.000","","[Discoverer=McNaught; DiscoveryRef=IAUC 5703; PositionRef=IAUC 5703; Orig Type=Ia   ]","","",""
"943","SN 1993C","09:40:23.820","+14:56:11.51","SN Ia","","NGC 2954        ","","","","","","","","","0","1","","18","","1993-01-27 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 5699; PositionRef=IAUC 5699; Orig Type=Ia   ]","","",""
"902","SN 1992bs","03:29:27.199","-37:16:18.91","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1992-12-28 00:00:00.000","","[Discoverer=Gonzalez; DiscoveryRef=IAUC 5686; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"901","SN 1992br","01:45:44.830","-56:05:57.91","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","1992-12-27 00:00:00.000","","[Discoverer=Wischnjewsky; DiscoveryRef=IAUC 5686; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"899","SN 1992bp","03:36:37.949","-18:21:13.72","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1992-12-20 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5682; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"898","SN 1992bo","01:21:58.440","-34:12:43.49","SN Ia","","ESO 352-G57     ","","","","","","","","","0","1","","17","","1992-12-20 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5682; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"895","SN 1992bl","23:15:13.250","-44:44:34.51","SN Ia","","ESO 291-G11     ","","","","","","","","","0","1","","17","","1992-11-20 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5660; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"894","SN 1992bk","03:43:01.901","-53:37:56.78","SN Ia","","ESO 156-G08     ","","","","","","","","","0","1","","18","","1992-11-19 00:00:00.000","","[Discoverer=Wischnjewsky; DiscoveryRef=IAUC 5660; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"892","SN 1992bi","16:10:12.799","+39:47:12.59","SN Ia","","Anon.           ","","","","","","","","","0","1","","22","","1992-04-21 00:00:00.000","","[Discoverer=Pennypacker, Perlmutter, et al.; DiscoveryRef=IAUC 5652; PositionRef=IAUC 5652; Orig Type=Ia   ]","","",""
"891","SN 1992bh","04:59:27.550","-58:49:44.18","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.3","","1992-10-21 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5645; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"890","SN 1992bg","07:41:56.530","-62:31:08.80","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.8","","1992-10-21 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5645; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"886","SN 1992bc","03:05:17.280","-39:33:39.71","SN Ia","","ESO 300-G09     ","","","","","","","","","0","1","","15","","1992-10-04 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5630; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"885","SN 1992bb","21:18:14.861","-07:35:03.52","SN Ia","","IRAS 21156-0747 ","","","","","","","","","0","1","","17.5","","1992-09-30 00:00:00.000","","[Discoverer=McNaught; DiscoveryRef=IAUC 5629; PositionRef=IAUC 5629; Orig Type=Ia   ]","","",""
"878","SN 1992av","17:43:04.879","+67:49:07.10","SN Ia","","Anon.           ","","","","","","","","","0","1","","20","","1992-08-21 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 5595; PositionRef=IAUC 5595; Orig Type=Ia   ]","","",""
"877","SN 1992au","00:10:40.270","-49:56:43.30","SN Ia","","Anon.           ","","","","","","","","","0","1","","17","","1992-07-29 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5584; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"872","SN 1992ap","16:30:30.000","+41:28:60.00","SN Ia","","UGC 10430       ","","","","","","","","","0","1","","18","","1992-07-29 00:00:00.000","","[Discoverer=Birkle; DiscoveryRef=IAUC 5573; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"868","SN 1992al","20:45:56.489","-51:23:39.98","SN Ia","","ESO 234-G69     ","","","","","","","","","0","1","","16","","1992-07-27 00:00:00.000","","[Discoverer=McNaught; DiscoveryRef=IAUC 5569; PositionRef=IAUC 5569; Orig Type=Ia   ]","","",""
"865","SN 1992ai","01:29:08.040","-32:16:30.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.5","","1992-07-05 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5564; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"864","SN 1992ah","17:37:42.000","+12:54:00.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","17","","1992-06-27 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 5559; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"863","SN 1992ag","13:24:10.121","-23:52:39.29","SN Ia","","ESO 508-G67     ","","","","","","","","","0","1","","16.5","","1992-06-29 00:00:00.000","","[Discoverer=Wischnjewsky; DiscoveryRef=IAUC 5555; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"861","SN 1992ae","21:28:17.659","-61:33:00.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1992-06-27 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5554; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"859","SN 1992ac","16:37:09.400","+58:10:01.00","SN Ia","0.05","MCG +10-24-7    ","","","","","","","","","0","1","","17","","1992-05-30 00:00:00.000","","[Discoverer=Gomez, Lopez, Rey, Catchpole; DiscoveryRef=IAUC 5543; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"924","SN 1992V","12:34:45.941","+14:33:34.88","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1992-04-22 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 5507; PositionRef=IAUC 5507; Orig Type=Ia   ]","","",""
"918","SN 1992P","12:42:48.950","+10:21:37.51","SN Ia","","IC 3690         ","","","","","","","","","0","1","","16.2","","1992-04-03 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5491; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"917","SN 1992O","19:23:42.290","-62:49:30.11","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.8","","1992-03-10 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5476; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"915","SN 1992M","07:15:09.600","+45:25:50.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1992-02-25 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 5473; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"913","SN 1992K","13:10:04.200","-46:26:30.30","SN Ia-pec","","Anon.           ","","","","","","","","","0","1","","16.2","","1992-03-03 00:00:00.000","","[Discoverer=Antezana; DiscoveryRef=IAUC 5468; PositionRef=AJ 112, 2408; Orig Type=Ia-p ]","","",""
"912","SN 1992J","10:09:00.300","-26:38:24.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.4","","1992-03-03 00:00:00.000","","[Discoverer=Wischnjewsky; DiscoveryRef=IAUC 5467; PositionRef=AJ 112, 2408; Orig Type=Ia   ]","","",""
"909","SN 1992G","10:36:18.509","+37:19:13.91","SN Ia","","NGC 3294        ","","","","","","","","","0","1","","14","","1992-02-09 00:00:00.000","","[Discoverer=Sasaki; DiscoveryRef=IAUC 5452; PositionRef=IAUC 5452; Orig Type=Ia   ]","","",""
"907","SN 1992E","06:35:17.119","-59:56:02.80","SN Ia","","Anon.           ","","","","","","","","","0","1","","20","","1992-01-27 00:00:00.000","","[Discoverer=McNaught, Drinkwater; DiscoveryRef=IAUC 5446; PositionRef=IAUC 5446; Orig Type=Ia   ]","","",""
"883","SN 1992B","11:16:09.950","+55:29:30.59","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.5","","1992-01-14 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 5437; PositionRef=IAUC 5437; Orig Type=Ia   ]","","",""
"856","SN 1992A","03:36:27.430","-34:57:31.50","SN Ia","","NGC 1380        ","","","","","","","","","0","1","","12.8","","1992-01-11 00:00:00.000","","[Discoverer=Liller, Brown; DiscoveryRef=IAUC 5428; PositionRef=IAUC 5428; Orig Type=Ia   ]","","",""
"829","SN 1991bj","03:41:30.480","-04:39:49.61","SN Ia","","IC 344          ","","","","","","","","","0","1","","18.8","","1991-12-30 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 5420; PositionRef=IAUC 5420; Orig Type=Ia   ]","","",""
"828","SN 1991bi","13:23:43.980","+31:33:51.08","SN Ia","","NGC 5127        ","","","","","","","","","0","1","","18.5","","1991-12-13 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 5404; PositionRef=IAUC 5405; Orig Type=Ia   ]","","",""
"827","SN 1991bh","02:45:05.100","+15:10:00.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","1991-12-07 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 5401; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"826","SN 1991bg","12:25:03.710","+12:52:15.82","SN Ia-pec","","NGC 4374        ","","","","","","","","","0","1","","14","","1991-12-03 00:00:00.000","","[Discoverer=Kushida; DiscoveryRef=IAUC 5400; PositionRef=IAUC 5400; Orig Type=Ia-p ]","","",""
"823","SN 1991bd","04:02:49.661","+01:58:26.40","SN Ia","","UGC 2936        ","","","","","","","","","0","1","","17","","1991-10-12 00:00:00.000","","[Discoverer=McNaught; DiscoveryRef=IAUC 5367; PositionRef=IAUC 5367; Orig Type=Ia   ]","","",""
"822","SN 1991bc","03:20:45.660","-01:02:47.11","SN Ia","","UGC 2691        ","","","","","","","","","0","1","","16","","1991-10-12 00:00:00.000","","[Discoverer=McNaught; DiscoveryRef=IAUC 5366; PositionRef=IAUC 5366; Orig Type=Ia   ]","","",""
"821","SN 1991bb","03:53:35.900","+19:05:52.00","SN Ia","","UGC 2892        ","","","","","","","","","0","1","","18","","1991-10-13 00:00:00.000","","[Discoverer=Mueller; DiscoveryRef=IAUC 5365; PositionRef=; Orig Type=Ia   ]  RA,DEC set on 2019-09-18 according to the data on http://www.rochesterastronomy.org","","",""
"817","SN 1991ay","00:47:18.979","+40:32:27.82","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","1991-09-09 00:00:00.000","","[Discoverer=Pollas; DiscoveryRef=IAUC 5352; PositionRef=IAUC 5352; Orig Type=Ia   ]","","",""
