"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"121859","SN 2022acze","13:20:47.182","+08:01:56.52","SN Ia","0.08","","","ATLAS","ATLAS","ZTF","ATLAS","ATLAS22bnuo","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","P60 - SEDM","1","1","","18.634","orange-ATLAS","2022-12-15 14:59:52.224","ATLAS_Bot1","","2022TNSTR3586....1T","2022TNSCR3650....1N",""
"121857","SN 2022aczc","12:40:04.025","+61:24:53.32","SN Ia","0.075968","","","ATLAS","ATLAS","ZTF","ATLAS","ATLAS22bnuj","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","P60 - SEDM","1","1","","18.613","orange-ATLAS","2022-12-14 11:50:43.584","ATLAS_Bot1","","2022TNSTR3586....1T","2022TNSCR3607....1F",""
"121849","SN 2022acyu","11:14:26.483","-07:15:55.47","SN Ia","0.047257043421268","","","ATLAS, ZTF, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ATLAS22bntu","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.134","orange-ATLAS","2022-12-15 12:50:42.144","ATLAS_Bot1","","2022TNSTR3586....1T","2022TNSCR3627....1F",""
"121846","SN 2022acyr","05:39:53.987","+71:40:12.16","SN Ia","0.082","","","ZTF, ATLAS, Fink","ZTF, ATLAS","ZTF","ATLAS; Fink; ZTF","ZTF22abynpmq","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.17","r-ZTF","2022-12-10 08:31:12.000","ZTF_Bot1","","2022TNSTR3590....1F","2022TNSCR3607....1F",""
"121845","SN 2022acyq","15:32:41.790","+46:11:25.26","SN Ia","0.039","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","None, ZTF","ATLAS; GaiaAlerts; ZTF","ZTF22abyuxlw","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam","Other - Other, P60 - SEDM","1","1","","17.38","r-ZTF","2022-12-15 12:08:38.400","ZTF_Bot1","","2022TNSTR3590....1F","2022TNSCR3672....1B, 2023TNSCR.165....1C",""
"121838","SN 2022acyj","07:44:36.396","-48:04:17.10","SN Ia","0.06","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS22bntp","ATLAS-CHL - ATLAS-04","ESO-NTT - EFOSC2-NTT","1","1","","17.92","orange-ATLAS","2022-12-15 05:21:00.288","ATLAS_Bot1","","2022TNSTR3586....1T","2022TNSCR3654....1G",""
"121837","SN 2022acyi","01:15:14.005","+06:49:17.38","SN Ia","0.03","","","ATLAS, ALeRCE, Fink, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","ZTF","ALeRCE; ATLAS; Fink; Pan-STARRS","ATLAS22bntm","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","LT - SPRAT","1","1","","19.341","cyan-ATLAS","2022-12-15 07:16:45.984","ATLAS_Bot1","","2022TNSTR3586....1T","2023TNSCR..30....1H",""
"121831","SN 2022acyc","03:02:41.778","-74:16:25.32","SN Ia","0.058","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS22bnsz","ATLAS-CHL - ATLAS-04","ESO-NTT - EFOSC2-NTT","1","1","","18.267","cyan-ATLAS","2022-12-15 02:56:30.912","ATLAS_Bot1","","2022TNSTR3586....1T","2022TNSCR3690....1G",""
"121807","SN 2022acxe","22:18:48.261","-03:29:21.11","SN Ia","0.016575","","","ATLAS, ALeRCE, MASTER","ATLAS, ZTF, MASTER","None","ALeRCE; ATLAS; MASTER","ATLAS22bnrh","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, Other - Other, P48 - ZTF-Cam","Other - Other","1","1","","18.193","cyan-ATLAS","2022-12-15 05:07:40.224","ATLAS_Bot1","","2022TNSTR3586....1T","2022TNSCR3611....1B",""
"121802","SN 2022acwz","00:27:10.089","+51:03:57.97","SN Ia","0.041","","","ZTF, Fink, ATLAS","ZTF, ATLAS","ZTF","ATLAS; Fink; ZTF","ZTF22abyrovo","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.68","g-ZTF","2022-12-15 03:25:55.200","ZTF_Bot1","","2022TNSTR3590....1F","2022TNSCR3622....1F",""
"121795","SN 2022acws","05:06:53.525","-05:19:00.03","SN Ia","0.0725","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","ePESSTO+","ATLAS; Pan-STARRS","ATLAS22bnra","ATLAS-CHL - ATLAS-04, PS2 - GPC2","ESO-NTT - EFOSC2-NTT","1","1","","17.841","orange-ATLAS","2022-12-14 04:59:24.288","ATLAS_Bot1","","2022TNSTR3586....1T","2022TNSCR3683....1P",""
"121789","SN 2022acwm","07:01:28.214","+20:36:20.60","SN Ia","0.066","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS","ATLAS22bnqg","ATLAS-HKO - ATLAS-02, PS2 - GPC2","P60 - SEDM","1","1","","18.358","orange-ATLAS","2022-12-13 12:08:14.208","ATLAS_Bot1","","2022TNSTR3578....1T","2022TNSCR3607....1F",""
"121788","SN 2022acwl","02:02:54.045","+31:36:50.60","SN Ia","0.072","","","ATLAS, ALeRCE, Fink","ATLAS, ZTF","ZTF","ALeRCE; ATLAS; Fink","ATLAS22bnqd","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.143","orange-ATLAS","2022-12-13 08:25:30.720","ATLAS_Bot1","","2022TNSTR3578....1T","2022TNSCR3622....1F",""
"121786","SN 2022acwj","09:14:24.341","-33:20:14.80","SN Ia","0.016","","","ATLAS","ATLAS","POISE","ATLAS","ATLAS22bnqa","ATLAS-CHL - ATLAS-04","Magellan-Baade - IMACS","1","1","","18.538","orange-ATLAS","2022-12-13 07:01:22.368","ATLAS_Bot1","","2022TNSTR3578....1T","2022TNSCR3591....1P",""
"121782","SN 2022acwf","02:53:12.860","-13:30:01.06","SN Ia","0.095","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF22abymzuk","ATLAS-CHL - ATLAS-04, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.35","g-ZTF","2022-12-09 05:02:24.000","ZTF_Bot1","","2022TNSTR3580....1F","2022TNSCR3593....1F",""
"121735","SN 2022acuk","22:32:24.132","+31:00:48.73","SN Ia","0.061","","","ZTF, Fink","ZTF","ZTF","Fink; ZTF","ZTF22abyhvtk","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.71","r-ZTF","2022-12-09 03:17:16.800","ZTF_Bot1","","2022TNSTR3570....1F","2022TNSCR3622....1F",""
"121733","SN 2022acui","01:47:14.995","-04:12:38.56","SN Ia","0.06","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF22abylryw","ATLAS-CHL - ATLAS-04, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.95","g-ZTF","2022-12-09 05:12:28.800","ZTF_Bot1","","2022TNSTR3570....1F","2022TNSCR3622....1F",""
"121732","SN 2022acuh","01:40:30.820","-01:52:29.32","SN Ia","0.065","","","ZTF, ATLAS, Fink, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; Fink; GaiaAlerts; ZTF","ZTF22abyiqfa","ATLAS-CHL - ATLAS-04, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.81","g-ZTF","2022-12-09 03:36:00.000","ZTF_Bot1","","2022TNSTR3570....1F","2022TNSCR3622....1F",""
"121726","SN 2022acub","09:27:30.254","+09:40:55.02","SN Ia-91T-like","0.08","","","ZTF, ATLAS, Fink, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ePESSTO+","ATLAS; Fink; Pan-STARRS; ZTF","ZTF22abynlvk","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","ESO-NTT - EFOSC2-NTT","1","1","","18.83","r-ZTF","2022-12-10 08:41:16.800","ZTF_Bot1","","2022TNSTR3570....1F","2022TNSCR3647....1G",""
"121718","SN 2022actt","08:45:45.082","+49:08:37.53","SN Ia","0.024","","","ZTF, ATLAS, Pan-STARRS, YSE","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; YSE; ZTF","ZTF22abyjfgt","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","17.52","r-ZTF","2022-12-10 08:12:28.800","ZTF_Bot1","","2022TNSTR3565....1F","2022TNSCR3593....1F",""
"121712","SN 2022actn","14:40:24.919","+58:02:39.79","SN Ia","0.071","","","ZTF, Fink","ZTF","ZTF","Fink; ZTF","ZTF22abyomty","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.21","r-ZTF","2022-12-10 11:47:02.400","ZTF_Bot1","","2022TNSTR3565....1F","2022TNSCR3648....1F",""
"121685","SN 2022acsq","09:34:49.288","-22:27:51.54","SN Ia","0.086","","","ZTF","ZTF","ZTF","ZTF","ZTF22abygqnq","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.94","g-ZTF","2022-12-01 11:31:12.000","ZTF_Bot1","","2022TNSTR3565....1F","2022TNSCR3634....1F",""
"121676","SN 2022acsh","10:37:03.811","+43:38:52.75","SN Ia","0.03","","","ZTF, ATLAS","ZTF, ATLAS","TCD","ATLAS; ZTF","ZTF22abyjtmn","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","LT - SPRAT","1","1","","17.38","g-ZTF","2022-12-10 10:07:40.800","ZTF_Bot1","","2022TNSTR3565....1F","2022TNSCR3592....1T",""
"121675","SN 2022acsg","09:55:41.317","-27:39:42.05","SN Ia","0.042","","","ZTF","ZTF","ZTF","ZTF","ZTF22abyktmi","P48 - ZTF-Cam","P60 - SEDM","1","1","","17.67","r-ZTF","2022-12-09 11:32:38.400","ZTF_Bot1","","2022TNSTR3565....1F","2022TNSCR3607....1F",""
"121674","SN 2022acsf","03:14:44.998","-16:38:06.04","SN Ia","0.065","","","ZTF, ATLAS, YSE, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; YSE; ZTF","ZTF22abyivov","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","LT - SPRAT","1","1","","19.23","g-ZTF","2022-12-09 05:32:38.400","ZTF_Bot1","","2022TNSTR3565....1F","2022TNSCR3635....1H",""
"121671","SN 2022acsc","07:19:43.759","+55:58:33.78","SN Ia","0.0416299999","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF22abynjkd","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.21","r-ZTF","2022-12-10 08:21:07.200","ZTF_Bot1","","2022TNSTR3565....1F","2022TNSCR3627....1F",""
"121663","SN 2022acru","03:53:28.027","-10:47:44.82","SN Ia","0.06","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","ePESSTO+","ATLAS; Pan-STARRS","ATLAS22bnoc","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","18.643","orange-ATLAS","2022-12-10 04:09:57.312","ATLAS_Bot1","","2022TNSTR3562....1T","2022TNSCR3641....1P",""
"121662","SN 2022acrt","13:18:50.764","+61:53:36.96","SN Ia","0.054","SDSS J131850.67+615334.9","","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE; ATLAS","ZTF22abyknqs","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.0355","r-ZTF","2022-12-09 10:49:46.998","ALeRCE","","2022TNSTR3561....1F","2022TNSCR3648....1F",""
"121659","SN 2022acrq","05:47:34.689","-25:32:46.07","SN Ia","0.042716","6dFGS gJ054734.7-253245","0.04323","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE; ATLAS","ZTF22abyngnw","ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","LT - SPRAT","1","1","","17.9969","r-ZTF","2022-12-10 08:03:50.003","ALeRCE","","2022TNSTR3561....1F","2022TNSCR3635....1H",""
"121657","SN 2022acro","10:35:49.624","+12:12:10.02","SN Ia","0.037069","SDSS J103549.91+121212.7","0.03706918","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Pan-STARRS","ZTF22abynxyi","ATLAS-CHL - ATLAS-04, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.0402","g-ZTF","2022-12-10 10:27:27.996","ALeRCE","","2022TNSTR3561....1F","2022TNSCR3643....1F",""
"121653","SN 2022acrk","11:33:40.280","+22:23:13.40","SN Ia","0.0496417991817","SDSS J113340.10+222318.5","0.04940752","ALeRCE, Pan-STARRS","ZTF, Pan-STARRS","ZTF","ALeRCE; Pan-STARRS","ZTF22abyohxs","P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","17.8832","r-ZTF","2022-12-10 11:56:40.001","ALeRCE","","2022TNSTR3561....1F","2022TNSCR3623....1S",""
"121652","SN 2022acrj","15:17:48.399","+48:48:14.74","SN Ia","0.068","SDSS J151748.39+484812.4","","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE; ATLAS","ZTF22abyokjo","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.4944","g-ZTF","2022-12-10 12:20:09.997","ALeRCE","","2022TNSTR3561....1F","2022TNSCR3657....1F",""
"121650","SN 2022acrh","14:26:27.984","+25:36:17.46","SN Ia","0.073","2MASX J14262798+2536218","0.069125","ALeRCE, YSE","ZTF, Pan-STARRS","ZTF","ALeRCE; Pan-STARRS; YSE","ZTF22abyokle","P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.5789","g-ZTF","2022-12-10 12:22:53.000","ALeRCE","","2022TNSTR3561....1F","2022TNSCR3643....1F",""
"121642","SN 2022acqz","14:06:46.004","-10:21:34.98","SN Ia","0.035","SDSS J140646.15-102143.6","","ALeRCE","ZTF","ZTF","ALeRCE","ZTF22abyopkf","P48 - ZTF-Cam","LT - SPRAT","1","1","","17.9581","r-ZTF","2022-12-10 13:06:40.000","ALeRCE","","2022TNSTR3561....1F","2023TNSCR..30....1H",""
"121639","SN 2022acqw","10:05:09.439","-04:18:21.81","SN Ia","0.086","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF22abygkts","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.14","g-ZTF","2022-12-01 11:09:36.000","ZTF_Bot1","","2022TNSTR3565....1F","2022TNSCR3566....1F",""
"121637","SN 2022acqu","01:20:26.255","-06:13:51.10","SN Ia","0.095","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF22abylpnv","ATLAS-CHL - ATLAS-04, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.14","g-ZTF","2022-12-01 05:03:50.400","ZTF_Bot1","","2022TNSTR3565....1F","2022TNSCR3634....1F",""
"121636","SN 2022acqt","00:22:31.679","+07:55:50.65","SN Ia","0.091","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF22abylrge","ATLAS-CHL - ATLAS-04, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.67","g-ZTF","2022-12-01 04:06:14.400","ZTF_Bot1","","2022TNSTR3565....1F","2022TNSCR3572....1F",""
"121623","SN 2022acqg","01:10:01.913","-14:36:44.45","SN Ia","0.058","WISEA J011001.89-143646.2","","ALeRCE, YSE, Fink","ZTF, Pan-STARRS","ZTF","ALeRCE; Fink; Pan-STARRS; YSE","ZTF22abyhxlj","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.09","g-ZTF","2022-12-09 03:33:51.998","ALeRCE","","2022TNSTR3556....1M","2022TNSCR3622....1F",""
"121622","SN 2022acqf","10:55:28.339","+39:01:10.52","SN Ia","0.043761","","","ALeRCE, ATLAS, Pan-STARRS, YSE","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Pan-STARRS; YSE","ZTF22abyjttn","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.1762","g-ZTF","2022-12-09 10:25:31.002","ALeRCE","","2022TNSTR3556....1M","2022TNSCR3607....1F",""
"121559","SN 2022acnu","07:34:51.159","+37:26:27.05","SN Ia","0.066","","","ZTF, ATLAS, Pan-STARRS, Fink","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Fink; Pan-STARRS; ZTF","ZTF22abykjae","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.83","g-ZTF","2022-11-30 08:19:40.800","ZTF_Bot1","","2022TNSTR3559....1F","2022TNSCR3607....1F",""
