"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"5535","SN 2010kn","11:50:17.040","+43:57:47.02","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","2010-12-02 00:00:00.000","","[Discoverer=Zheng et al. (ROTSE); DiscoveryRef=CBET 2572; PositionRef=CBET 2572; Orig Type=Ia   ]","","",""
"5532","SN 2010kk","03:53:23.230","+09:54:33.30","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.2","","2010-11-08 00:00:00.000","","[Discoverer=Moskvitin, Drake et al. (Mt. Lemmon Survey); DiscoveryRef=CBET 2566; PositionRef=CBET 2566; Orig Type=Ia   ]","","",""
"5531","SN 2010kj","02:48:37.150","+07:24:10.80","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","2010-11-02 00:00:00.000","","[Discoverer=Moskvitin, Drake et al. (Mt. Lemmon Survey); DiscoveryRef=CBET 2566; PositionRef=CBET 2566; Orig Type=Ia   ]","","",""
"5530","SN 2010ki","23:16:09.600","-02:14:05.60","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.9","","2010-12-02 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 2564; PositionRef=CBET 2564; Orig Type=Ia   ]","","",""
"5528","SN 2010kg","04:40:08.400","+07:21:00.00","SN Ia","","NGC 1633        ","","","","","","","","","0","1","","18.8","","2010-11-29 00:00:00.000","","[Discoverer=Cenko et al. (LOSS); DiscoveryRef=CBET 2561; PositionRef=CBET 2561; Orig Type=Ia   ]","","",""
"5527","SN 2010kf","03:36:03.530","+01:06:04.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.5","","2010-11-28 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2558; PositionRef=CBET 2558; Orig Type=Ia   ]","","",""
"5526","SN 2010ke","00:57:24.619","-00:57:51.41","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.1","","2010-11-14 00:00:00.000","","[Discoverer=Zheng et al. (ROTSE); DiscoveryRef=CBET 2557; PositionRef=CBET 2557; Orig Type=Ia   ]","","",""
"5522","SN 2010ka","03:26:01.990","-00:49:48.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.4","","2010-11-07 00:00:00.000","","[Discoverer=Drake et al. (Catalina Sky Survey); DiscoveryRef=CBET 2551; PositionRef=CBET 2551; Orig Type=Ia   ]","","",""
"5520","SN 2010jz","07:17:15.739","+45:23:03.70","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","2010-11-02 00:00:00.000","","[Discoverer=Drake et al. (Catalina Sky Survey); DiscoveryRef=CBET 2551; PositionRef=CBET 2551; Orig Type=Ia   ]","","",""
"5518","SN 2010jx","01:19:42.221","+30:24:49.21","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.2","","2010-10-28 00:00:00.000","","[Discoverer=Drake et al. (Catalina Sky Survey); DiscoveryRef=CBET 2551; PositionRef=CBET 2551; Orig Type=Ia   ]","","",""
"5516","SN 2010jv","07:27:26.479","+33:48:41.80","SN Ia","","NGC 2379        ","","","","","","","","","0","1","","16.3","","2010-11-14 00:00:00.000","","[Discoverer=Cenko et al. (LOSS); DiscoveryRef=CBET 2549; PositionRef=CBET 2549; Orig Type=Ia   ]","","",""
"5515","SN 2010ju","05:41:55.990","+18:29:51.00","SN Ia","","UGC 3341        ","","","","","","","","","0","1","","16.8","","2010-11-14 00:00:00.000","","[Discoverer=Cenko et al. (LOSS); DiscoveryRef=CBET 2549; PositionRef=CBET 2549; Orig Type=Ia   ]","","",""
"5511","SN 2010jq","10:36:36.401","-27:28:44.51","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.2","","2010-11-11 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 2544; PositionRef=CBET 2544; Orig Type=Ia   ]","","",""
"5509","SN 2010jo","00:57:35.580","-01:23:33.40","SN Ia","","UGC 595         ","","","","","","","","","0","1","","17.5","","2010-11-06 00:00:00.000","","[Discoverer=Koishikawa; DiscoveryRef=CBET 2543; PositionRef=CBET 2543; Orig Type=Ia   ]","","",""
"5508","SN 2010jn","09:37:30.240","+23:09:33.30","SN Ia","","NGC 2929        ","","","","","","","","","0","1","","19.2","","2010-10-12 00:00:00.000","","[Discoverer=Howell et al.; Boles; Newton, Puckett; DiscoveryRef=CBET 2541; PositionRef=CBET 2541; Orig Type=Ia   ]","","",""
"5507","SN 2010jm","03:46:03.550","+12:42:15.52","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.4","","2010-11-02 00:00:00.000","","[Discoverer=La Sagra Sky Survey; DiscoveryRef=CBET 2537; PositionRef=CBET 2537; Orig Type=Ia   ]","","",""
"5500","SN 2010jf","03:40:43.469","+01:03:33.98","SN Ia-pec","","Anon.           ","","","","","","","","","0","1","","17.7","","2010-10-20 00:00:00.000","","[Discoverer=Vida, Novoselnik (La Sagra Sky Survey); DiscoveryRef=CBET 2527; PositionRef=CBET 2527; Orig Type=Ia-p ]","","",""
"5498","SN 2010jd","03:37:22.200","-33:02:39.70","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.4","","2010-09-20 00:00:00.000","","[Discoverer=Zheng et al. (ROTSE); DiscoveryRef=CBET 2523; PositionRef=CBET 2523; Orig Type=Ia   ]","","",""
"5496","SN 2010jb","01:04:07.680","-51:08:05.39","SN Ia","","IC 1615         ","","","","","","","","","0","1","","15.6","","2010-10-30 00:00:00.000","","[Discoverer=Parker; DiscoveryRef=CBET 2520; PositionRef=CBET 2520; Orig Type=Ia   ]","","",""
"5495","SN 2010ja","08:02:28.390","+09:23:40.88","SN Ia","","NGC 2513        ","","","","","","","","","0","1","","17.9","","2010-10-15 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 2514; PositionRef=CBET 2514; Orig Type=Ia   ]","","",""
"5491","SN 2010ix","01:00:02.491","+41:42:57.60","SN Ia","","Anon.           ","","","","","","","","","0","1","","18","","2010-10-16 00:00:00.000","","[Discoverer=Vida, Novoselnik (La Sagra Sky Survey); DiscoveryRef=CBET 2506; PositionRef=CBET 2506; Orig Type=Ia   ]","","",""
"5489","SN 2010iv","04:03:52.229","-43:25:38.50","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.4","","2010-10-15 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 2503; PositionRef=CBET 2503; Orig Type=Ia   ]","","",""
"5488","SN 2010iu","00:40:02.479","-56:09:29.92","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.2","","2010-10-07 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 2499; PositionRef=CBET 2499; Orig Type=Ia   ]","","",""
"5487","SN 2010it","03:41:57.499","-04:42:21.10","SN Ia","","NGC 1417        ","","","","","","","","","0","1","","17","","2010-10-11 00:00:00.000","","[Discoverer=Cenko et al. (LOSS); DiscoveryRef=CBET 2498; PositionRef=CBET 2498; Orig Type=Ia   ]","","",""
"5483","SN 2010ip","03:29:48.499","+06:32:55.28","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.1","","2010-10-03 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2491; PositionRef=CBET 2491; Orig Type=Ia   ]","","",""
"5477","SN 2010ij","22:20:20.191","+17:03:22.21","SN Ia","","Anon.           ","","","","","","","","","0","1","","15.9","","2010-09-15 00:00:00.000","","[Discoverer=Vida, Novoselnik (La Sagra Sky Survey); DiscoveryRef=CBET 2478; PositionRef=CBET 2478; Orig Type=Ia   ]","","",""
"5476","SN 2010ii","22:38:13.181","+35:29:30.01","SN Ia","","NGC 7342        ","","","","","","","","","0","1","","18","","2010-09-30 00:00:00.000","","[Discoverer=Cenko et al. (LOSS); DiscoveryRef=CBET 2474; PositionRef=CBET 2474; Orig Type=Ia   ]","","",""
"5475","SN 2010ih","07:02:43.630","-28:37:25.21","SN Ia","","NGC 2325        ","","","","","","","","","0","1","","13.3","","2010-09-29 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 2471; PositionRef=CBET 2471; Orig Type=Ia   ]","","",""
"5468","SN 2010ia","03:56:56.201","+08:30:45.11","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.3","","2010-09-16 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2463; PositionRef=CBET 2463; Orig Type=Ia   ]","","",""
"5466","SN 2010hz","01:53:41.971","+29:56:04.60","SN Ia","","UGC 1359        ","","","","","","","","","0","1","","19.1","","2010-09-12 00:00:00.000","","[Discoverer=Cenko et al. (LOSS); DiscoveryRef=CBET 2462; PositionRef=CBET 2462; Orig Type=Ia   ]","","",""
"5464","SN 2010hx","10:28:51.060","-35:36:22.28","SN Ia","","NGC 3258        ","","","","","","","","","0","1","","15.3","","2010-09-16 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 2460; PositionRef=CBET 2460; Orig Type=Ia   ]","","",""
"5461","SN 2010hu","23:22:13.330","-05:19:07.50","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.7","","2010-09-11 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2455; PositionRef=CBET 2455; Orig Type=Ia   ]","","",""
"5459","SN 2010hs","02:25:39.139","+24:45:53.60","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.6","","2010-09-12 00:00:00.000","","[Discoverer=Cenko et al. (LOSS); DiscoveryRef=CBET 2454; PositionRef=CBET 2454; Orig Type=Ia   ]","","",""
"5455","SN 2010ho","23:19:10.241","+09:11:54.38","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.6","","2010-09-04 00:00:00.000","","[Discoverer=Leonini, Guerrini; DiscoveryRef=CBET 2445; PositionRef=CBET 2445; Orig Type=Ia   ]","","",""
"5451","SN 2010hk","03:37:52.610","+04:56:52.19","SN Ia","","UGC 2802        ","","","","","","","","","0","1","","17.6","","2010-09-02 00:00:00.000","","[Discoverer=Newton, Puckett; DiscoveryRef=CBET 2439; PositionRef=CBET 2439; Orig Type=Ia   ]","","",""
"5450","SN 2010hj","21:49:09.840","-59:02:23.21","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.1","","2010-08-04 00:00:00.000","","[Discoverer=Drake et al. (Siding Spring Survey); DiscoveryRef=CBET 2438; PositionRef=CBET 2438; Orig Type=Ia   ]","","",""
"5448","SN 2010hh","17:59:18.379","+45:52:32.02","SN Ia","","NGC 6524        ","","","","","","","","","0","1","","18.3","","2010-09-01 00:00:00.000","","[Discoverer=Cenko et al. (LOSS); DiscoveryRef=CBET 2435; PositionRef=CBET 2435; Orig Type=Ia   ]","","",""
"5447","SN 2010hg","09:46:13.699","-30:27:13.28","SN Ia","","NGC 3001        ","","","","","","","","","0","1","","15","","2010-09-01 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 2434; PositionRef=CBET 2434; Orig Type=Ia   ]","","",""
"5445","SN 2010he","02:49:10.800","-14:27:00.11","SN Ia","","NGC 1120        ","","","","","","","","","0","1","","17.6","","2010-08-20 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 2421; PositionRef=CBET 2421; Orig Type=Ia   ]","","",""
"5438","SN 2010gy","02:27:12.041","-04:32:04.88","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.8","","2010-08-05 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2414; PositionRef=CBET 2414; Orig Type=Ia   ]","","",""
"5435","SN 2010gv","17:58:22.560","+50:47:34.01","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.4","","2010-08-09 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 2404; PositionRef=CBET 2404; Orig Type=Ia   ]","","",""
"5429","SN 2010gp","16:52:57.391","+02:23:16.40","SN Ia","","NGC 6240        ","","","","","","","","","0","1","","17.5","","2010-07-14 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 2388; PositionRef=CBET 2388; Orig Type=Ia   ]","","",""
"5427","SN 2010gn","17:17:49.901","+40:52:52.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.6","","2010-07-07 00:00:00.000","","[Discoverer=Vinko et al.; DiscoveryRef=CBET 2386; PositionRef=CBET 2385; Orig Type=Ia   ]","","",""
"5426","SN 2010gm","17:33:20.870","+44:06:16.42","SN Ia","","MCG +07-36-25   ","","","","","","","","","0","1","","17.9","","2010-07-19 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=CBET 2383; PositionRef=CBET 2383; Orig Type=Ia   ]","","",""
"5425","SN 2010gl","16:31:38.621","+59:37:26.18","SN Ia","","NGC 6189        ","","","","","","","","","0","1","","18.8","","2010-07-18 00:00:00.000","","[Discoverer=Li, Cenko et al. (LOSS); DiscoveryRef=CBET 2382; PositionRef=CBET 2382; Orig Type=Ia   ]","","",""
"5423","SN 2010gj","21:50:54.341","-17:46:09.41","SN Ia-pec","","Anon.           ","","","","","","","","","0","1","","17","","2010-07-10 00:00:00.000","","[Discoverer=Novoselnik et al. (La Sagra Sky Survey); DiscoveryRef=CBET 2381; PositionRef=CBET 2381; Orig Type=Ia-p ]","","",""
"5416","SN 2010gc","13:23:06.300","-13:00:18.11","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.8","","2010-07-12 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 2367; PositionRef=CBET 2367; Orig Type=Ia   ]","","",""
"5415","SN 2010gb","15:38:39.790","+41:00:19.91","SN Ia","","UGC 9947        ","","","","","","","","","0","1","","16.5","","2010-07-11 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=CBET 2366; PositionRef=CBET 2366; Orig Type=Ia   ]","","",""
"5414","SN 2010ga","00:34:43.829","+09:54:36.11","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.3","","2010-07-08 00:00:00.000","","[Discoverer=Vales; DiscoveryRef=CBET 2363; PositionRef=CBET 2363; Orig Type=Ia   ]","","",""
"5412","SN 2010fz","09:42:04.769","+00:19:50.99","SN Ia","","NGC 2967        ","","","","","","","","","0","1","","15.8","","2010-07-09 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 2361; PositionRef=CBET 2361; Orig Type=Ia   ]","","",""
"5411","SN 2010fy","05:24:52.459","-46:46:37.09","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.7","","2010-07-07 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 2359; PositionRef=CBET 2359; Orig Type=Ia   ]","","",""
"5407","SN 2010fu","12:21:46.459","+46:39:13.28","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.6","","2010-06-16 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5406","SN 2010ft","16:01:15.410","+54:17:53.48","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.8","","2010-06-15 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5405","SN 2010fs","14:14:03.341","+53:21:43.81","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.3","","2010-06-15 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5404","SN 2010fr","14:11:57.761","+52:04:18.59","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.3","","2010-06-15 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5403","SN 2010fq","12:21:59.470","+45:50:49.99","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.5","","2010-06-15 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5402","SN 2010fp","12:14:06.499","+46:59:32.39","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.3","","2010-06-15 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5401","SN 2010fo","16:18:53.810","+55:46:58.51","SN Ia","","Anon.           ","","","","","","","","","0","1","","22","","2010-06-06 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5400","SN 2010fn","16:18:15.871","+55:23:04.88","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.9","","2010-06-06 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5399","SN 2010fm","16:17:47.710","+55:18:08.21","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.6","","2010-06-06 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5398","SN 2010fl","16:13:48.221","+55:36:30.71","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.5","","2010-06-06 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5396","SN 2010fj","16:06:48.799","+54:58:51.38","SN Ia","","Anon.           ","","","","","","","","","0","1","","23.1","","2010-06-06 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5395","SN 2010fi","16:05:44.830","+56:04:27.91","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.1","","2010-06-06 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5394","SN 2010fh","14:17:18.590","+53:58:41.92","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.3","","2010-06-06 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5393","SN 2010fg","12:16:41.570","+46:41:23.89","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.8","","2010-06-06 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5392","SN 2010ff","14:09:19.939","+54:15:45.22","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.9","","2010-06-03 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5391","SN 2010fe","16:08:52.649","+55:00:17.39","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.4","","2010-06-01 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5390","SN 2010fd","14:07:14.930","+53:59:51.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.4","","2010-06-01 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5389","SN 2010fc","16:14:28.709","+54:43:32.99","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.5","","2010-05-31 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5388","SN 2010fb","16:08:18.401","+54:54:29.20","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.2","","2010-05-31 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5387","SN 2010fa","14:13:01.870","+54:27:46.58","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.9","","2010-05-13 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5385","SN 2010ez","12:17:50.299","+47:26:48.30","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.1","","2010-05-10 00:00:00.000","","[Discoverer=Chornock et al. (PanSTARRS); DiscoveryRef=CBET 2350; PositionRef=CBET 2350; Orig Type=Ia   ]","","",""
"5384","SN 2010ey","03:41:31.500","-19:54:00.40","SN Ia","","ESO 548-76      ","","","","","","","","","0","1","","16.9","","2010-06-30 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 2349; PositionRef=CBET 2349; Orig Type=Ia   ]","","",""
"5383","SN 2010ex","23:00:10.901","+26:05:57.19","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.1","","2010-07-01 00:00:00.000","","[Discoverer=Ciabattari, Donati, Mazzoni; DiscoveryRef=CBET 2348; PositionRef=CBET 2348; Orig Type=Ia   ]","","",""
"5382","SN 2010ew","18:37:11.880","+30:37:49.58","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.6","","2010-06-28 00:00:00.000","","[Discoverer=Peoples, Newton, Puckett; DiscoveryRef=CBET 2345; PositionRef=CBET 2345; Orig Type=Ia   ]","","",""
"5381","SN 2010ev","10:25:28.990","-39:49:51.20","SN Ia","","NGC 3244        ","","","","","","","","","0","1","","14.3","","2010-06-27 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 2344; PositionRef=CBET 2344; Orig Type=Ia   ]","","",""
"5371","SN 2010el","04:19:58.829","-54:56:38.51","SN Ia-pec","","NGC 1566        ","","","","","","","","","0","1","","16.8","","2010-06-19 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 2334; PositionRef=CBET 2334; Orig Type=Ia-p ]","","",""
"5366","SN 2010eg","22:15:42.559","-09:20:17.30","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.5","","2010-06-07 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2327; PositionRef=CBET 2327; Orig Type=Ia   ]","","",""
"5365","SN 2010ef","16:28:52.099","+26:22:28.99","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.1","","2010-06-05 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2327; PositionRef=CBET 2327; Orig Type=Ia   ]","","",""
"5363","SN 2010ed","17:09:24.130","+22:12:48.10","SN Ia","","UGC 10728       ","","","","","","","","","0","1","","18.7","","2010-06-12 00:00:00.000","","[Discoverer=Cenko et al. (LOSS); DiscoveryRef=CBET 2324; PositionRef=CBET 2324; Orig Type=Ia   ]","","",""
"5362","SN 2010ec","01:41:55.930","-13:05:01.61","SN Ia","","NGC 655         ","","","","","","","","","0","1","","17.1","","2010-06-05 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 2322; PositionRef=CBET 2322; Orig Type=Ia   ]","","",""
"5361","SN 2010eb","01:21:37.781","+05:17:39.91","SN Ia","","NGC 488         ","","","","","","","","","0","1","","14.7","","2010-06-12 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 2321; PositionRef=CBET 2321; Orig Type=Ia?  ]","","",""
"5357","SN 2010dy","16:10:11.030","+00:45:07.49","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.9","","2010-06-06 00:00:00.000","","[Discoverer=Leonini, Guerrini; DiscoveryRef=CBET 2317; PositionRef=CBET 2317; Orig Type=Ia   ]","","",""
"5355","SN 2010dw","15:22:40.310","-05:55:15.89","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.3","","2010-06-05 00:00:00.000","","[Discoverer=Skvarc; DiscoveryRef=CBET 2310; PositionRef=CBET 2310; Orig Type=Ia   ]","","",""
"5352","SN 2010dt","16:43:14.681","+32:40:30.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.6","","2010-06-01 00:00:00.000","","[Discoverer=Novoselnik et al. (La Sagra Sky Survey); DiscoveryRef=CBET 2307; PositionRef=CBET 2307; Orig Type=Ia   ]","","",""
"5349","SN 2010dq","00:15:29.700","+17:19:41.02","SN Ia","","NGC 57          ","","","","","","","","","0","1","","17.3","","2010-06-03 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 2303; PositionRef=CBET 2303; Orig Type=Ia   ]","","",""
"5348","SN 2010dp","09:32:03.701","-05:53:38.11","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.7","","2010-05-18 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2302; PositionRef=CBET 2302; Orig Type=Ia   ]","","",""
"5345","SN 2010dm","12:11:33.310","+47:16:29.10","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.2","","2010-05-23 00:00:00.000","","[Discoverer=Zheng et al. (ROTSE); DiscoveryRef=CBET 2297; PositionRef=CBET 2297; Orig Type=Ia   ]","","",""
"5344","SN 2010dl","21:35:00.970","-00:30:47.81","SN Ia","","IC 1391         ","","","","","","","","","0","1","","16.4","","2010-05-24 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2296; PositionRef=CBET 2296; Orig Type=Ia   ]","","",""
"5336","SN 2010dd","16:52:47.599","+51:03:45.68","SN Ia","","UGC 10594       ","","","","","","","","","0","1","","17.2","","2010-05-23 00:00:00.000","","[Discoverer=Ciabattari,  Rossi, Petroni; DiscoveryRef=CBET 2294; PositionRef=CBET 2294; Orig Type=Ia   ]","","",""
"5330","SN 2010cy","14:43:42.850","+03:58:16.21","SN Ia","","Anon.           ","","","","","","","","","0","1","","17","","2010-05-13 00:00:00.000","","[Discoverer=Drake et al.; DiscoveryRef=CBET 2287; PositionRef=CBET 2287; Orig Type=Ia   ]","","",""
"5324","SN 2010cs","14:47:55.781","+19:03:17.71","SN Ia","","MCG +03-38-20   ","","","","","","","","","0","1","","19.6","","2010-05-12 00:00:00.000","","[Discoverer=Cenko et al. (LOSS); DiscoveryRef=CBET 2284; PositionRef=CBET 2284; Orig Type=Ia   ]","","",""
"5321","SN 2010cp","13:00:25.819","-15:17:19.90","SN Ia","","NGC 4877        ","","","","","","","","","0","1","","17.5","","2010-05-09 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 2276; PositionRef=CBET 2276; Orig Type=Ia   ]","","",""
"5310","SN 2010ce","09:35:30.010","+01:28:31.80","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.7","","2010-04-08 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2258; PositionRef=CBET 2258; Orig Type=Ia   ]","","",""
"5301","SN 2010bw","11:37:56.590","+10:53:38.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.4","","2010-03-12 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2258; PositionRef=CBET 2258; Orig Type=Ia   ]","","",""
"5300","SN 2010bv","22:14:01.891","-26:55:44.62","SN Ia","","Anon.           ","","","","","","","","","0","1","","15.4","","2010-04-19 00:00:00.000","","[Discoverer=Parker; DiscoveryRef=CBET 2255; PositionRef=CBET 2255; Orig Type=Ia   ]","","",""
