"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"126203","SN 2023dxa","13:45:05.230","+55:17:08.77","SN Ia","0.068","","","ZTF, GaiaAlerts, Pan-STARRS","ZTF, GaiaAlerts, Pan-STARRS","ZTF","GaiaAlerts; Pan-STARRS; ZTF","ZTF23aadjwkw","Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.49","g-ZTF","2023-03-17 11:45:36.000","ZTF_Bot1","","2023TNSTR.636....1F","2023TNSCR.638....1F",""
"126197","SN 2023dwu","09:23:16.908","+72:03:49.20","SN Ia-91T-like","0.012","UGC 04967","0.012112","ASAS-SN, ALeRCE, ATLAS","ASAS-SN, ZTF, ATLAS","UCSC, SCAT","ALeRCE; ASAS-SN; ATLAS","ASASSN-23ca","ASASSN-1 - Brutus, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","Keck2 - ESI, UH88 - SNIFS","1","1","","16.9","g-Sloan","2023-03-25 06:28:48.000","Stanek","","2023TNSTR.632....1S","2023TNSCR.651....1T, 2023TNSCR.649....1T",""
"126186","SN 2023dwj","10:59:46.400","+61:13:48.22","SN Ia","0.05527","","","ATLAS, ZTF, GaiaAlerts, Pan-STARRS","ATLAS, ZTF, GaiaAlerts, Pan-STARRS","TCD","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ATLAS23ehp","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","INT-2.5m - IDS","1","1","","18.251","orange-ATLAS","2023-03-24 11:11:49.920","ATLAS_Bot1","","2023TNSTR.615....1T","2023TNSCR.716....1B",""
"126178","SN 2023dwb","12:19:35.057","+05:20:48.98","SN Ia","0.074912","SDSS J121935.03+052048.5","0.07491","MeerLICHT, ATLAS, ZTF","MeerLICHT, ATLAS, ZTF","ZTF","ATLAS; MeerLICHT; ZTF","MLT J121935.03+052048.7","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, ML1 - MeerLICHT-Cam, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.51","BG-q-BlackGem","2023-03-22 00:46:38.000","Groot","","2023TNSTR.612....1J","2023TNSCR.732....1F",""
"126155","SN 2023dve","13:59:17.658","+09:52:44.93","SN Ia","0.08","","","ATLAS","ATLAS","TCD","ATLAS","ATLAS23egr","ATLAS-HKO - ATLAS-02","LT - SPRAT","1","1","","19.306","orange-ATLAS","2023-03-21 12:28:56.640","ATLAS_Bot1","","2023TNSTR.608....1T","2023TNSCR.704....1T",""
"126151","SN 2023dva","11:33:28.983","-10:54:11.77","SN Ia","0.0556","","","ATLAS, ALeRCE","ATLAS, ZTF","DEbass","ALeRCE; ATLAS","ATLAS23egj","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","ANU-2.3m - WiFeS","1","1","","18.212","cyan-ATLAS","2023-03-21 22:54:02.880","ATLAS_Bot1","","2023TNSTR.599....1T","2023TNSCR.637....1L",""
"126144","SN 2023dut","09:38:35.236","-08:48:09.05","SN Ia","0.054478","","","ATLAS, ZTF, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ATLAS23efv","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.919","orange-ATLAS","2023-03-21 08:33:44.064","ATLAS_Bot1","","2023TNSTR.599....1T","2023TNSCR.672....1F",""
"126136","SN 2023dul","07:30:19.939","+40:57:38.24","SN Ia","0.116","","","YSE","Pan-STARRS","YSE","Pan-STARRS; YSE","PS23ayf","PS1 - GPC1","NOT - ALFOSC","1","1","","20","g-P1","2023-03-21 06:33:42.624","YSE_Bot1","","2023TNSTR.596....1J","2023TNSCR.614....1A",""
"126124","SN 2023dtz","12:41:24.885","+13:43:51.66","SN Ia","0.02","","","ATLAS, ZTF","ATLAS, ZTF","UCSC","ATLAS; ZTF","ATLAS23eey","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","SOAR - Goodman","1","1","","18.125","orange-ATLAS","2023-03-21 12:20:05.280","ATLAS_Bot1","","2023TNSTR.592....1T","2023TNSCR.622....1D",""
"126002","SN 2023dpk","16:05:10.490","+13:44:06.76","SN Ia-91T-like","0.073","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","SCAT, QUB","ATLAS; GaiaAlerts","ATLAS23dyi","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric","LT - SPRAT, UH88 - SNIFS","1","1","","18.921","orange-ATLAS","2023-03-17 13:32:20.832","ATLAS_Bot1","","2023TNSTR.572....1T","2023TNSCR.648....1T, 2023TNSCR.670....1F",""
