"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"118009","SN 2022xlc","11:42:00.499","+26:54:57.56","SN Ia","0.055","2MASX J11420051+2654526","0.05085","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE; ATLAS","ZTF22abmzete","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.9933","r-ZTF","2022-10-13 12:41:42.999","ALeRCE","","2022TNSTR2967....1M","2022TNSCR3185....1F",""
"118005","SN 2022xky","06:21:27.562","-13:14:33.67","SN Ia","0.05","","","ZTF, ATLAS, Fink","ZTF, ATLAS","ZTF","ATLAS; Fink; ZTF","ZTF22abmynyd","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.7813","r-ZTF","2022-10-06 11:35:58.848","ZTF_CLU_PUBLIC","","2022TNSTR2974....1D","2022TNSCR3074....1J",""
"118002","SN 2022xkv","23:05:01.221","-21:24:35.46","SN Ia","0.06","","","ATLAS, ZTF","ATLAS, ZTF","ePESSTO+","ATLAS; ZTF","ATLAS22bilk","ATLAS-CHL - ATLAS-04, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","18.513","orange-ATLAS","2022-10-11 04:49:54.048","ATLAS_Bot1","","2022TNSTR2968....1T","2022TNSCR2997....1H",""
"117998","SN 2022xkr","03:47:20.910","-46:55:58.66","SN Ia","0.034","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","ePESSTO+","ATLAS; GaiaAlerts","ATLAS22bikb","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","17.676","orange-ATLAS","2022-10-12 08:05:21.984","ATLAS_Bot1","","2022TNSTR2968....1T","2022TNSCR2988....1D",""
"117997","SN 2022xkq","05:05:23.710","-11:52:56.10","SN Ia-91bg-like","0.007735","NGC1784","","DLT40, ATLAS, Pan-STARRS, GaiaAlerts","DLT40, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, DLT40","ATLAS; DLT40; GaiaAlerts; Pan-STARRS","DLT22r","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, Other - Other, PS1 - GPC1","P60 - SEDM, SALT - RSS","1","1","","18.9083","Clear-","2022-10-13 08:57:47.808","DLT40_bot1","","2022TNSTR2969....1J","2022TNSCR2975....1C, 2022TNSCR2987....1H, 2022TNSCR3026....1C",""
"117994","SN 2022xkn","19:14:45.868","+33:57:45.94","SN Ia","0.065","","","ZTF, ATLAS, Fink","ZTF, ATLAS","ZTF","ATLAS; Fink; ZTF","ZTF22abmtwml","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.16","r-ZTF","2022-10-07 05:21:07.200","ZTF_Bot1","","2022TNSTR2973....1F","2022TNSCR3053....1F",""
"117966","SN 2022xjl","23:57:11.786","+05:36:17.36","SN Ia","0.061","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF22abmpqbq","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.1","g-ZTF","2022-10-06 09:18:43.200","ZTF_Bot1","","2022TNSTR2963....1F","2022TNSCR3000....1F",""
"117958","SN 2022xjd","20:15:30.949","-02:43:36.14","SN Ia","0.11","","","Pan-STARRS","Pan-STARRS","SCAT","Pan-STARRS","PS22kct","PS2 - GPC2","UH88 - SNIFS","1","1","","19.79","i-P1","2022-10-08 07:50:52.800","PS1_Bot1","","2022TNSTR2961....1C","2022TNSCR3110....1H",""
"117955","SN 2022xja","23:57:05.866","+37:28:46.57","SN Ia","0.066","","","ZTF, Fink, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Fink; Pan-STARRS; ZTF","ZTF22abmolve","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.8","g-ZTF","2022-10-10 05:18:14.400","ZTF_Bot1","","2022TNSTR2963....1F","2022TNSCR2989....1F",""
"117952","SN 2022xix","04:15:07.437","-00:55:59.84","SN Ia","0.024","","","ZTF, ATLAS, Pan-STARRS, Fink","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Fink; Pan-STARRS; ZTF","ZTF22abmmvxz","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.26","r-ZTF","2022-10-10 10:35:02.400","ZTF_Bot1","","2022TNSTR2963....1F","2022TNSCR2976....1F",""
