"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"127372","SN 2023foa","17:03:59.302","+24:11:10.56","SN Ia","0.031","UGC 10678","0.03099","XOSS, ATLAS","XOSS, ATLAS","TCD, LiONS","ATLAS; XOSS","KATS23G001","ATLAS-HKO - ATLAS-02, Other - Other","Lijiang-2.4m - YFOSC, LT - SPRAT","1","1","","16.255","Clear-","2023-04-13 19:45:36.576","Zhang","","2023TNSTR.791....1R","2023TNSCR.803....1T",""
"127210","SN 2023fil","09:59:24.016","-05:23:52.20","SN Ia","0.052532","","","ZTF, ALeRCE, ATLAS","ZTF, ATLAS","SCAT","ALeRCE; ATLAS; ZTF","ZTF23aaepuao","ATLAS-CHL - ATLAS-04, P48 - ZTF-Cam","UH88 - SNIFS","1","1","","18.75","r-ZTF","2023-04-12 03:47:31.200","ZTF_Bot1","","2023TNSTR.775....1F","",""
"127095","SN 2023feq","16:39:20.002","+29:32:35.48","SN Ia","0.055531","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF23aaeyugg","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.2","g-ZTF","2023-04-11 08:13:55.200","ZTF_Bot1","","2023TNSTR.763....1F","",""
"127094","SN 2023fep","13:48:24.417","-21:31:50.71","SN Ia","0.06","","","ZTF","ZTF","SCAT","ZTF","ZTF23aaeyqoa","P48 - ZTF-Cam","UH88 - SNIFS","1","1","","18.88","g-ZTF","2023-04-11 08:02:24.000","ZTF_Bot1","","2023TNSTR.763....1F","",""
"126940","SN 2023eyt","14:41:39.375","+36:39:03.87","SN Ia","0.025","","","ZTF, ATLAS","ZTF, ATLAS","Global SN Project","ATLAS; ZTF","ZTF23aaeqhrg","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","LCO2m - Spectral","1","1","","20.05","r-ZTF","2023-04-08 10:58:04.800","ZTF_Bot1","","2023TNSTR.755....1F","2023TNSCR.765....1K",""
"126937","SN 2023eyq","14:12:16.112","+12:01:31.82","SN Ia","0.111","","","ZTF","ZTF","None","ZTF","ZTF23aaeqiyd","P48 - ZTF-Cam","LT - SPRAT","1","1","","19.64","g-ZTF","2023-04-08 08:49:55.200","ZTF_Bot1","","2023TNSTR.755....1F","2023TNSCR.792....1F",""
"126918","SN 2023exx","08:16:41.590","+47:06:51.98","SN Ia","0.039456","","","ATLAS, ZTF, GaiaAlerts","ATLAS, ZTF, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ATLAS23hkg","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.218","orange-ATLAS","2023-04-10 07:55:43.104","ATLAS_Bot1","","2023TNSTR.753....1T","2023TNSCR.777....1F",""
"126906","SN 2023exl","12:10:27.361","+06:19:16.62","SN Ia","0.08","","","ZTF, ATLAS","ZTF, ATLAS","TCD","ATLAS; ZTF","ZTF23aaeardk","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","LT - SPRAT","1","1","","19.8","g-ZTF","2023-03-29 07:06:14.400","ZTF_Bot1","","2023TNSTR.755....1F","2023TNSCR.794....1T",""
"126769","SN 2023esi","18:30:53.008","+21:57:13.18","SN Ia","0.06","","","ZTF","ZTF","ZTF","ZTF","ZTF23aaekejj","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.45","r-ZTF","2023-04-08 11:03:50.400","ZTF_Bot1","","2023TNSTR.738....1F","2023TNSCR.804....1F",""
"126744","SN 2023erk","07:38:19.662","+42:06:13.51","SN Ia","0.066","2MASX J07382003+4206051","0.066","XOSS, ATLAS, ZTF","XOSS, ATLAS, ZTF","LiONS","ATLAS; XOSS; ZTF","PSP23G","ATLAS-HKO - ATLAS-02, Other - Other, P48 - ZTF-Cam","Lijiang-2.4m - YFOSC","1","1","","19.2","Clear-","2023-04-08 15:48:14.400","Zhang","","2023TNSTR.737....1Y","2023TNSCR.747....1Z",""
"126738","SN 2023ere","18:25:31.100","+30:26:50.51","SN Ia","0.067","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF23aaejvsg","P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.87","r-ZTF","2023-03-29 10:42:14.400","ZTF_Bot1","","2023TNSTR.738....1F","2023TNSCR.748....1F",""
"126735","SN 2023erb","16:37:54.086","+43:23:08.60","SN Ia","0.089","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF23aaejvzv","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.03","g-ZTF","2023-03-29 11:22:33.600","ZTF_Bot1","","2023TNSTR.738....1F","2023TNSCR.749....1J",""
"126722","SN 2023eqp","13:08:04.880","+50:11:42.58","SN Ia","0.0332","","","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF23aaeaptm","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.1727","g-ZTF","2023-04-08 06:43:37.056","ZTF_CLU_PUBLIC","","2023TNSTR.739....1D","2023TNSCR.767....1F",""
"126695","SN 2023epo","09:54:11.630","+34:08:30.46","SN Ia","0.018","","","Pan-STARRS, ZTF, ATLAS","Pan-STARRS, ZTF, ATLAS","ZTF","ATLAS; Pan-STARRS; ZTF","PS23bfc","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.79","z-P1","2023-04-07 06:33:58.176","PS1_Bot1","","2023TNSTR.727....1C","2023TNSCR.748....1F",""
"126690","SN 2023epj","12:59:53.719","+26:49:10.01","SN Ia","0.0267","","","ATLAS","ATLAS","LiONS","ATLAS","ATLAS23hgi","ATLAS-HKO - ATLAS-02","Lijiang-2.4m - YFOSC","1","1","","17.51","orange-ATLAS","2023-04-07 10:15:36.000","ATLAS_Bot1","","2023TNSTR.726....1T","2023TNSCR.747....1Z",""
"126682","SN 2023epb","09:24:38.940","+33:19:20.82","SN Ia","0.05","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","TCD","ATLAS; GaiaAlerts","ATLAS23hbp","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric","LT - SPRAT","1","1","","17.711","orange-ATLAS","2023-04-07 08:01:13.152","ATLAS_Bot1","","2023TNSTR.726....1T","2023TNSCR.803....1T",""
"126657","SN 2023eoc","16:11:30.271","+52:27:39.93","SN Ia","0.036","WISEA J161130.45+522745.5","","XOSS, ATLAS, ZTF","XOSS, ATLAS, ZTF","LiONS","ATLAS; XOSS; ZTF","PSP23F","ATLAS-HKO - ATLAS-02, Other - Other, P48 - ZTF-Cam","Lijiang-2.4m - YFOSC","1","1","","17.4","Clear-","2023-04-04 19:26:50.784","Zhang","","2023TNSTR.723....1Z","2023TNSCR.730....1Z",""
"126656","SN 2023eob","15:31:53.232","-31:10:12.19","SN Ia","0.02225","","","ATLAS","ATLAS","DEbass","ATLAS","ATLAS23gzx","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","ANU-2.3m - WiFeS","1","1","","17.561","orange-ATLAS","2023-04-04 23:43:50.592","ATLAS_Bot1","","2023TNSTR.717....1T","",""
"126649","SN 2023env","19:06:14.558","-25:04:58.07","SN Ia","0.05","","","ATLAS","ATLAS","TCD","ATLAS","ATLAS23gub","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","LT - SPRAT","1","1","","18.419","orange-ATLAS","2023-04-03 07:59:55.392","ATLAS_Bot1","","2023TNSTR.714....1T","2023TNSCR.731....1T",""
"126605","SN 2023emd","10:04:54.280","+37:21:26.32","SN Ia","0.033727","","","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF23aaeeawl","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.32","r-ZTF","2023-04-02 06:12:57.600","ZTF_Bot1","","2023TNSTR.701....1F","2023TNSCR.804....1F",""
"126596","SN 2023elu","10:45:38.017","+54:02:00.29","SN Ia","0.076","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF23aadwhmn","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.28","g-ZTF","2023-03-28 05:15:21.600","ZTF_Bot1","","2023TNSTR.701....1F","2023TNSCR.804....1F",""
