"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"122651","SN 2022aedl","10:59:15.520","+05:11:31.96","SN Ia","0.033","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","ePESSTO+","ATLAS; GaiaAlerts","ATLAS22bonv","ATLAS-CHL - ATLAS-04, Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","17.047","cyan-ATLAS","2022-12-30 08:07:02.208","ATLAS_Bot1","","2022TNSTR3680....1T","2022TNSCR3690....1G",""
"122647","SN 2022aedh","05:34:19.041","-29:06:35.61","SN Ia","0.14","","","ATLAS","ATLAS","SCAT","ATLAS","ATLAS22bonm","ATLAS-CHL - ATLAS-04","UH88 - SNIFS","1","1","","19.373","cyan-ATLAS","2022-12-29 04:26:22.272","ATLAS_Bot1","","2022TNSTR3673....1T","2023TNSCR..20....1D",""
"122642","SN 2022aede","08:35:35.094","-16:35:28.37","SN Ia","0.11","","","ATLAS, ALeRCE","ATLAS, ZTF","SCAT","ALeRCE; ATLAS","ATLAS22bomr","ATLAS-CHL - ATLAS-04, P48 - ZTF-Cam","UH88 - SNIFS","1","1","","19.497","cyan-ATLAS","2022-12-29 07:16:24.384","ATLAS_Bot1","","2022TNSTR3673....1T","2022TNSCR3684....1D",""
"122639","SN 2022aedb","05:51:37.441","-26:07:23.68","SN Ia","0.1","","","ATLAS","ATLAS","SCAT","ATLAS","ATLAS22bomn","ATLAS-CHL - ATLAS-04","UH88 - SNIFS","1","1","","19.293","cyan-ATLAS","2022-12-29 04:42:36.000","ATLAS_Bot1","","2022TNSTR3673....1T","2022TNSCR3684....1D",""
"122634","SN 2022aecx","02:56:52.304","+13:06:01.40","SN Ia","0.07","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","SCAT","ATLAS; Pan-STARRS","ATLAS22bomb","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, PS1 - GPC1","UH88 - SNIFS","1","1","","18.943","orange-ATLAS","2022-12-27 19:48:17.280","ATLAS_Bot1","","2022TNSTR3671....1T","2022TNSCR3692....1H",""
"122628","SN 2022aecr","09:42:41.337","+09:54:29.28","SN Ia","0.050881","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","SCAT","ATLAS; Pan-STARRS","ATLAS22bokw","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, PS2 - GPC2","UH88 - SNIFS","1","1","","18.761","orange-ATLAS","2022-12-28 01:01:41.376","ATLAS_Bot1","","2022TNSTR3671....1T","2022TNSCR3678....1D",""
"122626","SN 2022aecp","01:06:43.900","+06:27:28.15","SN Ia","0.04","","","ATLAS, GaiaAlerts, Pan-STARRS","ATLAS, GaiaAlerts, Pan-STARRS","None","ATLAS; GaiaAlerts; Pan-STARRS","ATLAS22boji","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, Gaia - Gaia-photometric, PS2 - GPC2","Other - Other","1","1","","17.657","orange-ATLAS","2022-12-27 19:16:25.248","ATLAS_Bot1","","2022TNSTR3671....1T","2023TNSCR..28....1B",""
"122624","SN 2022aecn","08:51:18.988","+17:02:32.40","SN Ia","0.052878","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","SCAT","ATLAS; Pan-STARRS","ATLAS22bojg","ATLAS-STH - ATLAS-03, PS2 - GPC2","UH88 - SNIFS","1","1","","18.221","orange-ATLAS","2022-12-28 00:08:35.808","ATLAS_Bot1","","2022TNSTR3671....1T","2022TNSCR3678....1D",""
"122617","SN 2022aech","01:16:24.730","-32:56:48.19","SN Ia","0.03","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","ePESSTO+","ATLAS; GaiaAlerts","ATLAS22bocf","ATLAS-STH - ATLAS-03, Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","19.043","orange-ATLAS","2022-12-22 19:05:56.256","ATLAS_Bot1","","2022TNSTR3667....1T","2022TNSCR3690....1G",""
"122610","SN 2022aecb","04:59:02.250","-00:26:30.88","SN Ia-91bg-like","0.015","","","ATLAS, GaiaAlerts, Pan-STARRS","ATLAS, GaiaAlerts, Pan-STARRS","ePESSTO+","ATLAS; GaiaAlerts; Pan-STARRS","ATLAS22boie","ATLAS-CHL - ATLAS-04, Gaia - Gaia-photometric, PS2 - GPC2","ESO-NTT - EFOSC2-NTT","1","1","","17.973","cyan-ATLAS","2022-12-26 03:22:48.576","ATLAS_Bot1","","2022TNSTR3661....1T","2022TNSCR3683....1P",""
"122608","SN 2022aebz","07:59:29.199","-04:07:31.60","SN Ia","0.15","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","SCAT","ATLAS; Pan-STARRS","ATLAS22boia","ATLAS-CHL - ATLAS-04, PS2 - GPC2","UH88 - SNIFS","1","1","","19.62","cyan-ATLAS","2022-12-26 05:11:30.048","ATLAS_Bot1","","2022TNSTR3661....1T","2022TNSCR3684....1D",""
