"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"119120","SN 2022yzg","00:36:27.737","-25:01:00.20","SN Ia","0.091","WISEA J003627.75-250100.3","","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE; ATLAS","ZTF22abqyiaa","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.7108","g-ZTF","2022-10-26 05:02:01.000","ALeRCE","","2022TNSTR3148....1M","2022TNSCR3314....1P",""
"119117","SN 2022yzd","06:29:45.366","+53:22:15.50","SN Ia","0.06","","","ALeRCE, ATLAS, Fink","ZTF, ATLAS","ZTF","ALeRCE; ATLAS; Fink","ZTF22abrborz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.8928","g-ZTF","2022-10-28 09:25:35.000","ALeRCE","","2022TNSTR3148....1M","2022TNSCR3288....1F",""
"119116","SN 2022yzc","06:21:50.055","+53:53:37.72","SN Ia","0.049","WISEA J062149.58+535333.7","","ALeRCE, ATLAS, Fink, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Fink; Pan-STARRS","ZTF22abrboyl","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.3152","g-ZTF","2022-10-28 09:25:35.000","ALeRCE","","2022TNSTR3148....1M","2022TNSCR3276....1F",""
"119090","SN 2022yye","00:32:12.138","+30:42:25.57","SN Ia","0.064","","","ZTF, ATLAS, Fink, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Fink; Pan-STARRS; ZTF","ZTF22abqrdqq","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","20.92","r-ZTF","2022-10-25 08:23:59.000","ZTF_Bot1","","2022TNSTR3153....1F","2022TNSCR3300....1F",""
"119088","SN 2022yyc","22:09:44.297","+09:10:32.72","SN Ia","0.062","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","Global SN Project","ATLAS; Pan-STARRS; ZTF","ZTF22abqqepp","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","FTN - FLOYDS-N","1","1","","20.39","g-ZTF","2022-10-27 05:39:50.400","ZTF_Bot1","","2022TNSTR3153....1F","2022TNSCR3180....1G",""
"119087","SN 2022yyb","22:18:02.534","+26:16:59.44","SN Ia","0.042","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF22abqpxyn","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.15","r-ZTF","2022-10-29 05:58:33.600","ZTF_Bot1","","2022TNSTR3153....1F","2022TNSCR3185....1F",""
"119086","SN 2022yya","22:37:02.848","+29:56:27.95","SN Ia","0.089","","","ZTF, ATLAS, Fink, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Fink; Pan-STARRS; ZTF","ZTF22abqiyik","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","20.47","g-ZTF","2022-10-27 05:45:36.000","ZTF_Bot1","","2022TNSTR3153....1F","2022TNSCR3300....1F",""
"119084","SN 2022yxy","21:42:13.076","-19:32:31.77","SN Ia","0.066","","","ZTF, ATLAS, Fink","ZTF, ATLAS","ZTF","ATLAS; Fink; ZTF","ZTF22abqpflu","ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.93","r-ZTF","2022-10-27 03:02:52.800","ZTF_Bot1","","2022TNSTR3153....1F","2022TNSCR3300....1F",""
"119075","SN 2022yxp","04:56:05.617","+01:49:06.93","SN Ia","0.033","WISEA J045605.72+014912.9","0.027936","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Pan-STARRS","ZTF22abrcivs","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.6079","r-ZTF","2022-10-28 10:37:29.997","ALeRCE","","2022TNSTR3138....1M","2022TNSCR3185....1F",""
"119067","SN 2022yxh","22:55:15.975","-58:42:10.25","SN Ia","0.0347","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS22bkgm","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","ESO-NTT - EFOSC2-NTT","1","1","","17.681","cyan-ATLAS","2022-10-28 02:01:19.200","ATLAS_Bot1","","2022TNSTR3139....1T","2022TNSCR3193....1R",""
"119039","SN 2022ywf","01:22:12.196","+00:57:23.68","SN Ia","0.0078","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","DLT40","ATLAS; Pan-STARRS; ZTF","ZTF22abqxkhd","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS2 - GPC2","LT - SPRAT, Other - Other","1","1","","19.95","r-ZTF","2022-10-28 04:22:04.800","ZTF_Bot1","","2022TNSTR3143....1F","2022TNSCR3154....1B",""
"119038","SN 2022ywe","05:01:02.012","-22:53:54.62","SN Ia","0.042696","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF22abrbpyh","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.97","g-ZTF","2022-10-28 09:31:40.800","ZTF_Bot1","","2022TNSTR3143....1F","2022TNSCR3393....1J",""
"119036","SN 2022ywc","03:22:12.123","-42:53:04.82","SN Ia-91bg-like","0.058","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS22bkfp","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","ESO-NTT - EFOSC2-NTT","1","1","","18.242","cyan-ATLAS","2022-10-28 03:00:52.704","ATLAS_Bot1","","2022TNSTR3139....1T","2022TNSCR3336....1I",""
"119029","SN 2022yvv","02:41:43.020","-22:48:51.34","SN Ia","0.022","","","ZTF, ATLAS, ALeRCE, YSE, Fink, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ePESSTO+, Global SN Project","ALeRCE; ATLAS; Fink; GaiaAlerts; Pan-STARRS; YSE; ZTF","ZTF22abqkzuq","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","ESO-NTT - EFOSC2-NTT, FTN - FLOYDS-N","1","1","","19.92","g-ZTF","2022-10-26 08:34:04.800","ZTF_Bot1","","2022TNSTR3143....1F","2022TNSCR3179....1A, 2022TNSCR3180....1G",""
"119004","SN 2022yuw","23:56:36.319","-03:53:31.22","SN Ia","0.027","SDSS J235636.56-035331.9","","ALeRCE, ATLAS, Pan-STARRS, Fink","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Fink; Pan-STARRS","ZTF22abqqjih","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.8296","r-ZTF","2022-10-27 06:05:09.001","ALeRCE","","2022TNSTR3128....1M","2022TNSCR3276....1F",""
"119000","SN 2022yus","06:33:36.511","-17:52:51.35","SN Ia","0.044","WISEA J063336.40-175251.7","","ALeRCE, Fink, Pan-STARRS","ZTF, Pan-STARRS","ZTF","ALeRCE; Fink; Pan-STARRS","ZTF22abquwiv","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.1767","r-ZTF","2022-10-27 10:04:57.003","ALeRCE","","2022TNSTR3128....1M","2022TNSCR3315....1J",""
"118991","SN 2022yuj","07:50:11.228","+37:26:52.58","SN Ia","0.0764","","","ATLAS, ZTF, Fink, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","ZTF","ATLAS; Fink; Pan-STARRS; ZTF","ATLAS22bkex","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.972","orange-ATLAS","2022-10-25 13:32:07.872","ATLAS_Bot1","","2022TNSTR3130....1T","2022TNSCR3159....1F",""
"118989","SN 2022yuh","01:40:26.548","-26:03:04.05","SN Ia","0.09","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS22bket","ATLAS-CHL - ATLAS-04","ESO-NTT - EFOSC2-NTT","1","1","","19.259","cyan-ATLAS","2022-10-26 04:43:37.344","ATLAS_Bot1","","2022TNSTR3130....1T","2022TNSCR3179....1A",""
"118988","SN 2022yug","03:03:07.626","-02:46:20.50","SN Ia","0.11","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS22bkem","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01","ESO-NTT - EFOSC2-NTT","1","1","","19.357","cyan-ATLAS","2022-10-27 03:19:53.184","ATLAS_Bot1","","2022TNSTR3130....1T","2022TNSCR3211....1S",""
"118956","SN 2022ytc","02:20:38.077","+53:21:39.33","SN Ia","0.054","","","ZTF, ATLAS, Fink","ZTF, ATLAS","ZTF","ATLAS; Fink; ZTF","ZTF22abpydmh","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.69","r-ZTF","2022-10-24 09:17:16.800","ZTF_Bot1","","2022TNSTR3132....1F","2022TNSCR3276....1F",""
"118922","SN 2022yru","10:27:28.403","+70:59:02.21","SN Ia","0.088","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF22aboixdd","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.08","g-ZTF","2022-10-20 11:22:33.600","ZTF_Bot1","","2022TNSTR3122....1F","2022TNSCR3136....1F",""
"118921","SN 2022yrt","08:48:28.562","+01:23:50.18","SN Ia","0.05","","","ZTF, ATLAS, Fink","ZTF, ATLAS","TCD","ATLAS; Fink; ZTF","ZTF22aboisvs","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","LT - SPRAT","1","1","","19.87","g-ZTF","2022-10-20 11:09:36.000","ZTF_Bot1","","2022TNSTR3122....1F","2022TNSCR3145....1T",""
"118919","SN 2022yrs","03:44:34.564","-27:30:33.49","SN Ia-91T-like","0.06","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF, ePESSTO+","ATLAS; Pan-STARRS; ZTF","ZTF22abqfekp","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","19.67","g-ZTF","2022-10-24 10:03:21.600","ZTF_Bot1","","2022TNSTR3122....1F","2022TNSCR3185....1F, 2022TNSCR3211....1S",""
"118916","SN 2022yrp","01:53:09.161","-14:08:24.65","SN Ia","0.065","","","ZTF, ATLAS, YSE, Fink","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Fink; Pan-STARRS; YSE; ZTF","ZTF22abqdmwt","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.99","r-ZTF","2022-10-26 07:26:24.000","ZTF_Bot1","","2022TNSTR3122....1F","2022TNSCR3288....1F",""
"118895","SN 2022yqv","17:46:39.992","+51:17:15.42","SN Ia-91T-like","0.023606","","","ZTF, ATLAS, Fink","ZTF, ATLAS","None","ATLAS; Fink; ZTF","ZTF22abqajav","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","Other - Other","1","1","","19.7034","r-ZTF","2022-10-25 02:48:21.024","ZTF_CLU_PUBLIC","","2022TNSTR3123....1D","2022TNSCR3157....1B",""
"118874","SN 2022yqa","23:52:19.086","+24:47:01.48","SN Ia","0.063","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF22abodqjf","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.16","g-ZTF","2022-10-21 05:09:36.000","ZTF_Bot1","","2022TNSTR3109....1F","2022TNSCR3146....1F",""
"118851","SN 2022ypd","20:31:26.471","-01:58:42.96","SN Ia","0.0198","MCG+00-52-030","0.020102","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Pan-STARRS","ZTF22abqbljk","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.2327","g-ZTF","2022-10-25 05:29:06.003","ALeRCE","","2022TNSTR3104....1M","2022TNSCR3159....1F",""
"118849","SN 2022ypb","04:01:24.124","-14:54:54.85","SN Ia-91T-like","0.0237","","","ZTF","ZTF","Padova-Asiago, None","ZTF","ZTF22abmygmc","P48 - ZTF-Cam","Ekar - AFOSC, NOT - ALFOSC","1","1","","16.81","g-ZTF","2022-10-18 08:34:04.800","ZTF_Bot1","","2022TNSTR3109....1F","2022TNSCR3144....1R, 2022TNSCR3199....1O",""
"118842","SN 2022you","03:54:33.564","-45:45:42.07","SN Ia","0.06","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS22bkae","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","ESO-NTT - EFOSC2-NTT","1","1","","18.768","cyan-ATLAS","2022-10-24 03:02:52.800","ATLAS_Bot1","","2022TNSTR3093....1T","2022TNSCR3211....1S",""
"118830","SN 2022yoi","20:06:50.069","+66:45:20.37","SN Ia","0.065","WISEA J200649.84+664519.7","","ALeRCE, ATLAS, Fink","ZTF, ATLAS","ZTF","ALeRCE; ATLAS; Fink","ZTF22abobhmn","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.0759","r-ZTF","2022-10-20 03:15:18.000","ALeRCE","","2022TNSTR3091....1M","2022TNSCR3250....1J",""
"118828","SN 2022yog","03:09:18.085","+10:07:03.14","SN Iax[02cx-like]","0.023","WISEA J030918.24+100702.2","","ALeRCE, ATLAS, Fink, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Fink; Pan-STARRS","ZTF22abpyder","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.9817","g-ZTF","2022-10-21 09:16:37.004","ALeRCE","","2022TNSTR3091....1M","2022TNSCR3417....1J",""
"118825","SN 2022yod","11:49:52.066","+11:11:41.61","SN Ia","0.05183","SDSS J114951.77+111139.7","0.05182954","ALeRCE","ZTF","ZTF","ALeRCE","ZTF22abqaeac","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.277","r-ZTF","2022-10-24 12:49:43.003","ALeRCE","","2022TNSTR3091....1M","2022TNSCR3171....1S",""
"118794","SN 2022ymz","01:16:47.557","+16:08:37.50","SN Ia","0.075","","","ZTF, Pan-STARRS, ATLAS, Fink","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS; Fink; Pan-STARRS; ZTF","ZTF22abppdqh","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","20.76","g-ZTF","2022-10-21 05:09:36.000","ZTF_Bot1","","2022TNSTR3097....1F","2022TNSCR3276....1F",""
"118782","SN 2022ymn","08:01:00.875","+39:34:09.03","SN Ia-91T-like","0.077","","","ATLAS, ZTF","ATLAS, ZTF","SCAT","ATLAS; ZTF","ATLAS22bjyj","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","UH88 - SNIFS","1","1","","18.632","orange-ATLAS","2022-10-23 14:32:53.088","ATLAS_Bot1","","2022TNSTR3083....1T","2022TNSCR3126....1H",""
"118753","SN 2022yll","12:05:44.839","+30:25:41.18","SN Ia","0.064","SDSS J120544.84+302540.0","","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE; ATLAS","ZTF18aarnbhk","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.5426","r-ZTF","2022-10-22 12:27:36.996","ALeRCE","","2022TNSTR3075....1F","2022TNSCR3313....1F",""
"118736","SN 2022yku","21:54:38.099","+26:24:24.28","SN Ia","0.084","SDSS J215438.40+262428.9","","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE; ATLAS","ZTF22abolsys","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.842","r-ZTF","2022-10-20 04:45:28.999","ALeRCE","","2022TNSTR3075....1F","2022TNSCR3213....1F",""
"118714","SN 2022yjy","07:41:40.858","+08:59:54.86","SN Ia","0.055","WISEA J074140.95+085955.8","","ALeRCE, ATLAS, Fink","ZTF, ATLAS","ZTF","ALeRCE; ATLAS; Fink","ZTF22abpulqo","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.1929","g-ZTF","2022-10-22 11:06:00.000","ALeRCE","","2022TNSTR3075....1F","2022TNSCR3136....1F",""
"118713","SN 2022yjx","10:53:10.459","+56:05:32.82","SN Ia","0.085","SDSS J105310.67+560537.6","0.07502222","ALeRCE, ATLAS, Fink, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Fink; Pan-STARRS","ZTF22abpusrt","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","20.0597","g-ZTF","2022-10-22 11:21:08.004","ALeRCE","","2022TNSTR3075....1F","2022TNSCR3226....1F",""
"118700","SN 2022yjk","04:29:07.583","+04:16:16.79","SN Ia","0.03","","","ZTF, ATLAS","ZTF, ATLAS","TCD","ATLAS; ZTF","ZTF22abnoofs","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","LT - SPRAT","1","1","","19.29","r-ZTF","2022-10-17 08:52:48.000","ZTF_Bot1","","2022TNSTR3079....1F","2022TNSCR3135....1T",""
"118687","SN 2022yix","22:10:05.059","-07:15:16.35","SN Ia","0.08","","","ATLAS, ZTF, Pan-STARRS, Fink","ATLAS, ZTF, Pan-STARRS","None","ATLAS; Fink; Pan-STARRS; ZTF","ATLAS22bjqz","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","NOT - ALFOSC","1","1","","19.164","cyan-ATLAS","2022-10-20 07:10:25.824","ATLAS_Bot1","","2022TNSTR3076....1T","2022TNSCR3265....1P",""
"118676","SN 2022yim","03:56:10.801","+32:03:28.43","SN Ia","0.062","","","ATLAS, ZTF","ATLAS, ZTF","SCAT","ATLAS; ZTF","ATLAS22bjpk","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","UH88 - SNIFS","1","1","","19.357","orange-ATLAS","2022-10-21 15:02:09.600","ATLAS_Bot1","","2022TNSTR3069....1T","2022TNSCR3201....1H",""
"118675","SN 2022yil","05:40:35.415","-29:06:48.10","SN Ia","0.059735","","","ATLAS","ATLAS","SCAT","ATLAS","ATLAS22bjph","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","UH88 - SNIFS","1","1","","19.38","cyan-ATLAS","2022-10-21 07:00:20.160","ATLAS_Bot1","","2022TNSTR3069....1T","2022TNSCR3267....1H",""
"118670","SN 2022yig","05:20:21.521","-20:54:41.49","SN Ia","0.07","","","ATLAS, Pan-STARRS, ZTF","ATLAS, Pan-STARRS, ZTF","SCAT","ATLAS; Pan-STARRS; ZTF","ATLAS22bjow","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS1 - GPC1","UH88 - SNIFS","1","1","","18.416","cyan-ATLAS","2022-10-21 06:59:41.280","ATLAS_Bot1","","2022TNSTR3069....1T","2022TNSCR3110....1H",""
"118667","SN 2022yid","02:30:38.548","+42:13:58.24","SN Ia","0.019","NGC 946","0.019253","ASAS-SN, ZTF","ASAS-SN, ZTF","SCAT","ASAS-SN; ZTF","ASASSN-22my","ASASSN-1 - Brutus, P48 - ZTF-Cam","UH88 - SNIFS","1","1","","16.3","g-Sloan","2022-10-21 11:31:12.000","Stanek","","2022TNSTR3068....1S","2022TNSCR3080....1T",""
"118649","SN 2022yhl","02:27:30.978","-01:06:35.10","SN Ia","0.0857","","","YSE, Pan-STARRS, ATLAS","Pan-STARRS, ATLAS","UCSC","ATLAS; Pan-STARRS; YSE","PS22koy","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, PS1 - GPC1","Keck1 - LRIS","1","1","","19.99","i-P1","2022-10-21 11:46:22.656","YSE_Bot1","","2022TNSTR3070....1J","2022TNSCR3101....1T",""
"118641","SN 2022yhd","20:55:49.885","+00:22:26.08","SN Ia","0.06518","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF22abnmpwx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P200 - DBSP","1","1","","19.57","g-ZTF","2022-10-17 03:05:45.600","ZTF_Bot1","","2022TNSTR3071....1F","2022TNSCR3417....1J",""
"118608","SN 2022yfy","20:42:26.617","+07:34:43.70","SN Ia","0.059","","","Pan-STARRS, ALeRCE, ATLAS","Pan-STARRS, ZTF, ATLAS","ZTF, QUB","ALeRCE; ATLAS; Pan-STARRS","PS22kou","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT, P60 - SEDM","1","1","","19.94","w-P1","2022-10-19 06:45:26.784","PS1_Bot1","","2022TNSTR3062....1C","2022TNSCR3127....1F, 2022TNSCR3245....1F",""
