"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"118346","SN 2022xya","01:16:03.041","-24:33:58.40","SN Ia","0.06","","","ATLAS","ATLAS","SCAT, None","ATLAS","ATLAS22biyb","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","NOT - ALFOSC, UH88 - SNIFS","1","1","","19.273","cyan-ATLAS","2022-10-17 02:24:38.880","ATLAS_Bot1","","2022TNSTR3011....1T","2022TNSCR3267....1H, 2022TNSCR3266....1F",""
"118345","SN 2022xxz","22:20:39.938","-16:10:46.16","SN Ia","0.06","","","ATLAS","ATLAS","SCAT","ATLAS","ATLAS22biya","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03","UH88 - SNIFS","1","1","","18.6","cyan-ATLAS","2022-10-16 07:43:48.576","ATLAS_Bot1","","2022TNSTR3011....1T","2022TNSCR3051....1H",""
"118340","SN 2022xxu","20:56:00.123","+17:48:13.39","SN Ia-91T-like","0.04","","","ATLAS, ZTF, Fink","ATLAS, ZTF","ZTF","ATLAS; Fink; ZTF","ATLAS22bixj","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.233","cyan-ATLAS","2022-10-17 06:59:37.824","ATLAS_Bot1","","2022TNSTR3011....1T","2022TNSCR3074....1J",""
"118333","SN 2022xxn","01:18:56.598","-12:57:44.91","SN Ia","0.11","","","ATLAS, ZTF, Fink, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","SCAT","ATLAS; Fink; Pan-STARRS; ZTF","ATLAS22biwu","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","UH88 - SNIFS","1","1","","19.156","cyan-ATLAS","2022-10-17 03:37:35.040","ATLAS_Bot1","","2022TNSTR3011....1T","2022TNSCR3080....1T",""
"118316","SN 2022xww","10:56:27.590","+71:28:36.70","SN Ia","0.061","2MASX J10562615+7128450","0.0619","ALeRCE, Fink, GaiaAlerts","ZTF, GaiaAlerts","ZTF","ALeRCE; Fink; GaiaAlerts","ZTF22abnperq","Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.3706","g-ZTF","2022-10-17 11:28:59.998","ALeRCE","","2022TNSTR3009....1M","2022TNSCR3170....1F",""
"118306","SN 2022xwm","07:19:08.322","+57:14:03.42","SN Ia","0.08","","","ZTF","ZTF","ZTF","ZTF","ZTF22abneima","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.14","g-ZTF","2022-10-14 11:19:40.800","ZTF_Bot1","","2022TNSTR3017....1F","2022TNSCR3137....1S",""
"118302","SN 2022xwi","21:18:37.442","-25:32:41.13","SN Ia","0.06","","","Pan-STARRS, ALeRCE, ATLAS, Fink","Pan-STARRS, ZTF, ATLAS","SCAT","ALeRCE; ATLAS; Fink; Pan-STARRS","PS22kmo","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS1 - GPC1","UH88 - SNIFS","1","1","","19.31","w-P1","2022-10-16 05:30:52.128","PS1_Bot1","","2022TNSTR3015....1C","2022TNSCR3110....1H",""
"118301","SN 2022xwh","21:48:23.066","+06:50:10.02","SN Ia","0.075","","","YSE, ALeRCE, ATLAS, Fink, Pan-STARRS","Pan-STARRS, ZTF, ATLAS","ZTF","ALeRCE; ATLAS; Fink; Pan-STARRS; YSE","PS22kmn","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.97","g-P1","2022-10-17 05:34:49.728","YSE_Bot1","","2022TNSTR3016....1J","2022TNSCR3146....1F",""
"118274","SN 2022xvg","16:47:32.515","+53:51:37.56","SN Ia","0.029","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF22abnmngf","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.08","g-ZTF","2022-10-17 03:00:00.000","ZTF_Bot1","","2022TNSTR3017....1F","2022TNSCR3065....1F",""
"118258","SN 2022xuq","06:34:00.440","-62:27:41.91","SN Ia","0.029","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS22bips","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","ESO-NTT - EFOSC2-NTT","1","1","","17.794","orange-ATLAS","2022-10-16 05:56:06.720","ATLAS_Bot1","","2022TNSTR3002....1T","2022TNSCR3036....1D",""
"118161","SN 2022xqx","05:36:18.947","-23:41:29.82","SN Ia","0.11","","","Pan-STARRS, ZTF","Pan-STARRS, ZTF","SCAT","Pan-STARRS; ZTF","PS22khv","P48 - ZTF-Cam, PS1 - GPC1","UH88 - SNIFS","1","1","","20.15","i-P1","2022-10-14 12:58:41.664","PS1_Bot1","","2022TNSTR3004....1C","2022TNSCR3267....1H",""
"118154","SN 2022xqq","22:48:05.766","+11:50:50.37","SN Ia","0.08","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","SCAT","ATLAS; Pan-STARRS","ATLAS22bioe","ATLAS-MLO - ATLAS-01, PS1 - GPC1","UH88 - SNIFS","1","1","","18.737","orange-ATLAS","2022-10-15 10:35:55.104","ATLAS_Bot1","","2022TNSTR3002....1T","2022TNSCR3037....1D",""
"118153","SN 2022xqp","10:14:27.683","+77:49:02.40","SN Ia","0.026","","","ZTF, Pan-STARRS, ATLAS, Fink","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS; Fink; Pan-STARRS; ZTF","ZTF22abnelse","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Other - Other, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.7221","r-ZTF","2022-10-14 11:37:07.104","ZTF_CLU_PUBLIC","","2022TNSTR3006....1D","2022TNSCR3066....1S",""
"118129","SN 2022xpr","21:31:27.094","+03:55:56.92","SN Ia","0.05","SDSS J213127.33+035556.3","","ALeRCE, Fink, Pan-STARRS","ZTF, Pan-STARRS","ePESSTO+","ALeRCE; Fink; Pan-STARRS","ZTF22abngjlt","P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.109","r-ZTF","2022-10-15 04:01:20.001","ALeRCE","","2022TNSTR2992....1F","2022TNSCR3019....1H",""
"118123","SN 2022xpl","03:08:06.410","-11:48:09.25","SN Ia-91T-like","0.03","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","ePESSTO+","ATLAS; Pan-STARRS","ATLAS22bilx","ATLAS-CHL - ATLAS-04, PS2 - GPC2","ESO-NTT - EFOSC2-NTT","1","1","","18.471","orange-ATLAS","2022-10-14 01:48:37.152","ATLAS_Bot1","","2022TNSTR2993....1T","2022TNSCR3019....1H",""
"118113","SN 2022xpb","22:04:48.425","-06:20:33.10","SN Ia","0.08","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ePESSTO+","Pan-STARRS; ZTF","ZTF22abmvmyh","P48 - ZTF-Cam, PS2 - GPC2","ESO-NTT - EFOSC2-NTT","1","1","","19.05","r-ZTF","2022-10-15 04:35:02.400","ZTF_Bot1","","2022TNSTR2996....1F","2022TNSCR3019....1H",""
"118111","SN 2022xoz","02:50:25.617","+05:47:37.62","SN Ia","0.038","","","ZTF, ATLAS, Fink","ZTF, ATLAS","ZTF","ATLAS; Fink; ZTF","ZTF22abmxzxm","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.84","r-ZTF","2022-10-13 09:10:04.800","ZTF_Bot1","","2022TNSTR2996....1F","2022TNSCR3040....1F",""
"118075","SN 2022xnq","00:04:38.967","-08:05:59.75","SN Ia-91bg-like","0.0286","MCG-01-01-030","0.029055","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ePESSTO+","ALeRCE; ATLAS; Pan-STARRS","ZTF22abnbzjw","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","18.6236","r-ZTF","2022-10-14 08:11:05.001","ALeRCE","","2022TNSTR2980....1M","2022TNSCR3019....1H",""
"118073","SN 2022xno","09:24:38.445","+39:08:12.56","SN Ia","0.063","SDSS J092438.67+390811.7","","ALeRCE, ATLAS, Fink","ZTF, ATLAS","ZTF","ALeRCE; ATLAS; Fink","ZTF22abnemvx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.8045","g-ZTF","2022-10-14 11:10:28.998","ALeRCE","","2022TNSTR2980....1M","2022TNSCR3111....1F",""
"118069","SN 2022xnk","11:47:30.810","+18:05:02.16","SN Ia","0.04","SDSS J114730.80+180500.5","","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Pan-STARRS","ZTF22abnfgcn","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","17.3526","r-ZTF","2022-10-14 12:42:07.001","ALeRCE","","2022TNSTR2980....1M","2022TNSCR3127....1F",""
"118047","SN 2022xmo","09:22:20.650","+28:48:16.73","SN Ia-91T-like","0.08591","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF22abnehge","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","NOT - ALFOSC","1","1","","18.81","g-ZTF","2022-10-14 11:08:09.600","ZTF_Bot1","","2022TNSTR2986....1F","2022TNSCR3114....1S",""
"118030","SN 2022xlx","22:50:30.104","+41:48:00.51","SN Ia","0.064","","","ZTF, Fink","ZTF","ZTF","Fink; ZTF","ZTF22abmwonm","P48 - ZTF-Cam","P60 - SEDM","1","1","","20.02","g-ZTF","2022-10-13 05:22:33.600","ZTF_Bot1","","2022TNSTR2986....1F","2022TNSCR3185....1F",""
"118027","SN 2022xlu","07:00:41.130","+59:24:19.84","SN Ia","0.055","","","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF22abmjdfo","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.63","g-ZTF","2022-10-10 10:26:24.000","ZTF_Bot1","","2022TNSTR2986....1F","2022TNSCR3023....1F",""
"118022","SN 2022xlp","11:52:49.577","+44:06:03.51","SN Iax[02cx-like]","0.002695","NGC 3938","","ATLAS, ULL-ASTRO-MASTER","ATLAS, ZTF","None","ATLAS; ULL-ASTRO-MASTER","","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Other - Other, P48 - ZTF-Cam","Other - Other","1","1","","17","Other-","2022-10-13 19:23:22.000","Itagaki","","2022TNSTR2971....1I","2022TNSCR2999....1T",""
"118019","SN 2022xlm","21:13:09.806","+12:50:36.03","SN Ia-CSM","0.14","","","ALeRCE, YSE, ATLAS, Pan-STARRS","ZTF, Pan-STARRS, ATLAS","UCSC","ALeRCE; ATLAS; Pan-STARRS; YSE","ZTF22ablxcrh","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","Lick-3m - KAST","1","1","","19.444","g-ZTF","2022-10-09 04:41:05.997","ALeRCE","","2022TNSTR2967....1M","2022TNSCR3182....1R",""
"118010","SN 2022xld","10:31:20.737","-00:36:38.04","SN Ia","0.024","2MFGC 08161","0.0298","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE; ATLAS","ZTF22abmzdzr","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","17.7874","r-ZTF","2022-10-13 12:38:59.997","ALeRCE","","2022TNSTR2967....1M","2022TNSCR3065....1F",""
