"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"5467","SN 2010I","10:12:13.270","-01:49:00.08","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.1","","2010-01-08 00:00:00.000","","[Discoverer=Prieto, Drake et al. (CRTS); DiscoveryRef=CBET 2131; PositionRef=CBET 2131; Orig Type=Ia   ]","","",""
"5440","SN 2010H","08:06:24.360","+01:02:09.10","SN Ia","","IC 494          ","","","","","","","","","0","1","","15.3","","2010-01-16 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 2130; PositionRef=CBET 2130; Orig Type=Ia   ]","","",""
"5413","SN 2010G","12:25:10.010","+45:19:43.90","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.4","","2010-01-09 00:00:00.000","","[Discoverer=Zheng et al. (ROTSE); DiscoveryRef=CBET 2126; PositionRef=CBET 2126; Orig Type=Ia   ]","","",""
"5278","SN 2010B","13:54:08.820","+60:40:49.58","SN Ia","","NGC 5370        ","","","","","","","","","0","1","","14.1","","2010-01-07 00:00:00.000","","[Discoverer=Tsuboi; DiscoveryRef=CBET 2115; PositionRef=CBET 2115; Orig Type=Ia   ]","","",""
"5251","SN 2010A","02:32:39.461","+00:37:10.20","SN Ia","","UGC 2019        ","","","","","","","","","0","1","","16","","2010-01-04 00:00:00.000","","[Discoverer=Cox, Newton, Puckett; DiscoveryRef=CBET 2109; PositionRef=CBET 2109; Orig Type=Ia   ]","","",""
"5234","SN 2009nv","12:02:55.279","+15:35:02.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.1","","2009-12-18 00:00:00.000","","[Discoverer=Prieto, Drake et al. (CRTS); DiscoveryRef=CBET 2131; PositionRef=CBET 2131; Orig Type=Ia   ]","","",""
"5232","SN 2009nt","23:11:03.120","+20:26:19.61","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.6","","2009-11-20 00:00:00.000","","[Discoverer=Prieto, Drake et al. (CRTS); DiscoveryRef=CBET 2131; PositionRef=CBET 2131; Orig Type=Ia   ]","","",""
"5231","SN 2009ns","02:15:37.601","-03:25:41.02","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.9","","2009-10-15 00:00:00.000","","[Discoverer=Prieto, Drake et al. (CRTS); DiscoveryRef=CBET 2131; PositionRef=CBET 2131; Orig Type=Ia   ]","","",""
"5230","SN 2009nr","13:10:58.949","+11:29:29.29","SN Ia","","UGC 8255        ","","","","","","","","","0","1","","13.6","","2009-12-22 00:00:00.000","","[Discoverer=Balanutsa; DiscoveryRef=CBET 2111; PositionRef=CBET 2111; Orig Type=Ia   ]","","",""
"5229","SN 2009nq","23:15:16.970","+19:01:22.51","SN Ia","","NGC 7549        ","","","","","","","","","0","1","","16.2","","2009-12-28 00:00:00.000","","[Discoverer=Zheng, Yuan et al. (ROTSE); DiscoveryRef=CBET 2110; PositionRef=CBET 2110; Orig Type=Ia   ]","","",""
"5227","SN 2009no","12:51:54.751","+26:04:03.50","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.3","","2009-12-27 00:00:00.000","","[Discoverer=Zheng, Yuan et al. (ROTSE); DiscoveryRef=CBET 2107; PositionRef=CBET 2107; Orig Type=Ia   ]","","",""
"5223","SN 2009nk","14:10:58.769","+06:21:47.81","SN Ia","","NGC 5491        ","","","","","","","","","0","1","","17","","2009-12-29 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 2102; PositionRef=CBET 2102; Orig Type=Ia   ]","","",""
"5221","SN 2009ni","08:44:41.491","-06:19:35.29","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.4","","2009-12-16 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2101; PositionRef=CBET 2101; Orig Type=Ia   ]","","",""
"5219","SN 2009ng","01:37:28.241","+25:34:50.20","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.9","","2009-11-21 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2101; PositionRef=CBET 2101; Orig Type=Ia   ]","","",""
"5217","SN 2009ne","12:07:36.610","+20:42:13.39","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.6","","2009-11-10 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2101; PositionRef=CBET 2101; Orig Type=Ia   ]","","",""
"5216","SN 2009nd","02:00:53.940","+13:52:15.31","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.3","","2009-11-09 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2101; PositionRef=CBET 2101; Orig Type=Ia   ]","","",""
"5215","SN 2009nc","11:33:07.279","+24:41:30.80","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.6","","2009-11-08 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2101; PositionRef=CBET 2101; Orig Type=Ia   ]","","",""
"5213","SN 2009na","10:47:01.421","+26:32:38.11","SN Ia","","UGC 5884        ","","","","","","","","","0","1","","15.3","","2009-12-26 00:00:00.000","","[Discoverer=Newton, Puckett; DiscoveryRef=CBET 2098; PositionRef=CBET 2098; Orig Type=Ia   ]","","",""
"5211","SN 2009mz","14:03:24.641","-06:03:31.28","SN Ia","","NGC 5426        ","","","","","","","","","0","1","","15.1","","2009-12-26 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 2096; PositionRef=CBET 2096; Orig Type=Ia   ]","","",""
"5209","SN 2009mx","09:20:37.721","+33:38:52.91","SN Ia-pec","","NGC 2839        ","","","","","","","","","0","1","","18.3","","2009-12-24 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 2095; PositionRef=CBET 2095; Orig Type=Ia-p ]","","",""
"5207","SN 2009mv","07:15:39.739","+35:14:28.50","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.4","","2009-12-16 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2092; PositionRef=CBET 2092; Orig Type=Ia   ]","","",""
"5205","SN 2009mt","04:02:57.679","+17:56:26.70","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.1","","2009-11-25 00:00:00.000","","[Discoverer=Catelan, Drake et al. (CRTS); DiscoveryRef=CBET 2090; PositionRef=CBET 2090; Orig Type=Ia   ]","","",""
"5204","SN 2009ms","10:39:55.399","+39:48:10.91","SN Ia","","Anon.           ","","","","","","","","","0","1","","20","","2009-11-18 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 2089; PositionRef=CBET 2089; Orig Type=Ia   ]","","",""
"5203","SN 2009mr","22:25:59.561","+17:13:32.99","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.5","","2009-11-15 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 2089; PositionRef=CBET 2089; Orig Type=Ia   ]","","",""
"5202","SN 2009mq","23:44:59.820","-03:59:13.70","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.1","","2009-11-11 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 2089; PositionRef=CBET 2089; Orig Type=Ia   ]","","",""
"5201","SN 2009mp","09:23:59.779","+14:06:47.70","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.2","","2009-10-17 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 2089; PositionRef=CBET 2089; Orig Type=Ia   ]","","",""
"5200","SN 2009mo","09:14:24.151","+15:51:10.30","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.2","","2009-10-17 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 2089; PositionRef=CBET 2089; Orig Type=Ia   ]","","",""
"5199","SN 2009mn","06:31:36.881","+25:19:35.90","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.5","","2009-10-15 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 2089; PositionRef=CBET 2089; Orig Type=Ia   ]","","",""
"5198","SN 2009mm","02:56:23.611","+41:40:31.58","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.6","","2009-10-15 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 2089; PositionRef=CBET 2089; Orig Type=Ia   ]","","",""
"5197","SN 2009ml","23:53:33.470","-10:09:49.90","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.9","","2009-10-14 00:00:00.000","","[Discoverer=Sand et al.; DiscoveryRef=CBET 2089; PositionRef=CBET 2089; Orig Type=Ia   ]","","",""
"5195","SN 2009mj","06:53:12.149","+44:04:16.61","SN Ia","","MCG +07-14-18   ","","","","","","","","","0","1","","17.8","","2009-12-10 00:00:00.000","","[Discoverer=Ciabattari, Mazzoni, Rossi; DiscoveryRef=CBET 2078; PositionRef=CBET 2078; Orig Type=Ia   ]","","",""
"5193","SN 2009mh","11:43:55.930","+10:46:55.20","SN Ia","","NGC 3839        ","","","","","","","","","0","1","","16.6","","2009-12-12 00:00:00.000","","[Discoverer=Itagaki; DiscoveryRef=CBET 2074; PositionRef=CBET 2074; Orig Type=Ia   ]","","",""
"5190","SN 2009me","12:09:39.859","+43:40:30.00","SN Ia","","Anon.           ","","","","","","","","","0","1","","18.1","","2009-12-03 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 2066; PositionRef=CBET 2066; Orig Type=Ia   ]","","",""
