"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"93141","SN 2021zys","02:53:21.970","-66:07:02.68","SN Ia","0.06","WISEA J025321.40-660702.8","","ASAS-SN, GaiaAlerts","ASAS-SN, GaiaAlerts","ePESSTO+","ASAS-SN; GaiaAlerts","ASASSN-21se","ASASSN-2 - Cassius, Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","17.4","g-Sloan","2021-09-28 02:52:48.000","Stanek","","2021TNSTR3341....1S","2021TNSCR3405....1B",""
"93113","SN 2021zxq","16:34:48.040","+06:43:49.91","SN Ia","0.025","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF21acdvtmf","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.33","g-ZTF","2021-09-29 03:10:04.800","ZTF_Bot1","","2021TNSTR3347....1F","2021TNSCR3363....1S",""
"93095","SN 2021zwy","23:09:03.469","-15:47:03.67","SN Ia","0.097","","","ATLAS, ZTF, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ATLAS21bjhj","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","19.026","orange-ATLAS","2021-09-28 09:14:24.000","ATLAS_Bot1","","2021TNSTR3333....1T","2021TNSCR3410....1S",""
"93092","SN 2021zwv","02:43:08.557","-09:48:13.25","SN Ia","0.095","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","ePESSTO+","ATLAS; Pan-STARRS","ATLAS21bjgr","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, PS1 - GPC1, PS2 - GPC2","ESO-NTT - EFOSC2-NTT","1","1","","19.157","orange-ATLAS","2021-09-28 11:47:02.400","ATLAS_Bot1","","2021TNSTR3333....1T","2021TNSCR3405....1B",""
"93056","SN 2021zvl","21:17:00.447","-17:50:53.88","SN Ia","0.16","","","Pan-STARRS","Pan-STARRS","ePESSTO+","Pan-STARRS","PS21knd","PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","20.72","w-P1","2021-09-11 07:04:48.000","PS1_Bot1","","2021TNSTR3336....1C","2021TNSCR3416....1B",""
"93017","SN 2021zty","16:54:43.530","+10:17:23.17","SN Ia","0.065","","","ZTF, ATLAS, Fink, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; Fink; GaiaAlerts; ZTF","ZTF21acdwhtf","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.3","g-ZTF","2021-09-23 03:20:09.600","ZTF_Bot1","","2021TNSTR3337....1F","2021TNSCR3495....1C",""
"92992","SN 2021zsz","06:10:33.313","-14:32:19.97","SN Ia-91bg-like","0.035746","","","ATLAS, ZTF, AMPEL","ATLAS, ZTF","ePESSTO+, ZTF","AMPEL; ATLAS; ZTF","ATLAS21bjeo","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","18.59","orange-ATLAS","2021-09-27 14:39:50.400","ATLAS_Bot1","","2021TNSTR3319....1T","2021TNSCR3405....1B, 2021TNSCR3409....1C",""
"92989","SN 2021zsw","23:09:44.370","-72:00:01.51","SN Ia","0.029","ESO 077-IG 004","0.028917","ASAS-SN, GaiaAlerts","ASAS-SN, GaiaAlerts","ePESSTO+","ASAS-SN; GaiaAlerts","ASASSN-21sd","ASASSN-2 - Cassius, ASASSN-3 - Paczynski, Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","16.5","g-Sloan","2021-09-26 06:57:36.000","Stanek","","2021TNSTR3318....1S","2021TNSCR3405....1B",""
"92981","SN 2021zso","02:43:28.296","-08:28:42.32","SN Ia","0.102","SDSS J024328.29-082842.3","","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Pan-STARRS","ZTF21acdvban","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","19.3898","r-ZTF","2021-09-27 08:02:44.002","ALeRCE","","2021TNSTR3317....1M","2021TNSCR3394....1S",""
"92958","SN 2021zrr","02:40:23.017","-18:26:13.20","SN Ia","0.061","2MASX J02402292-1826063","","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Pan-STARRS","ZTF21aceccve","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.6148","r-ZTF","2021-09-27 08:01:23.002","ALeRCE","","2021TNSTR3317....1M","2021TNSCR3376....1S",""
"92949","SN 2021zri","09:20:50.850","+42:16:19.81","SN Ia","0.041","KUG 0917+424","0.041323","ALeRCE, ATLAS, GaiaAlerts, YSE, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","TCD","ALeRCE; ATLAS; GaiaAlerts; Pan-STARRS; YSE","ZTF21acefbte","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","LT - SPRAT","1","1","","18.4247","r-ZTF","2021-09-27 11:44:38.000","ALeRCE","","2021TNSTR3317....1M","2021TNSCR3417....1T",""
"92933","SN 2021zqs","03:03:31.204","+27:40:55.95","SN Ia-91bg-like","0.036465","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF21aceenyc","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P200 - DBSP","1","1","","19.8","g-ZTF","2021-09-27 09:20:09.600","ZTF_Bot1","","2021TNSTR3324....1F","2021TNSCR3599....1C",""
"92929","SN 2021zqo","02:59:06.070","-18:40:16.93","SN Ia","0.067","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF19abkftvd","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.51","r-ZTF","2021-09-27 08:02:24.000","ZTF_Bot1","","2021TNSTR3324....1F","2021TNSCR3376....1S",""
"92918","SN 2021zqd","20:33:50.664","+14:52:50.73","SN Ia","0.088","","","ZTF","ZTF","ZTF","ZTF","ZTF21acdykpb","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.72","g-ZTF","2021-09-21 07:07:40.800","ZTF_Bot1","","2021TNSTR3324....1F","2021TNSCR3473....1S",""
"92917","SN 2021zqc","18:32:26.140","+51:34:07.61","SN Ia","0.028","","","ZTF, ATLAS, Fink, GaiaAlerts, AMPEL","ZTF, ATLAS, GaiaAlerts","ZTF","AMPEL; ATLAS; Fink; GaiaAlerts; ZTF","ZTF21acdwvwo","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.49","g-ZTF","2021-09-27 04:24:57.600","ZTF_Bot1","","2021TNSTR3324....1F","2021TNSCR3329....1S",""
"92915","SN 2021zqa","00:22:28.298","+16:44:10.67","SN Ia","0.12","","","YSE, ZTF, Pan-STARRS","Pan-STARRS, ZTF","FLEET","Pan-STARRS; YSE; ZTF","PS21kkn","P48 - ZTF-Cam, PS1 - GPC1","MMT - BINOSPEC","1","1","","20.51","i-Sloan","2021-09-13 09:24:28.800","YSE_Bot1","","2021TNSTR3323....1J","2021TNSCR3788....1G",""
"92875","SN 2021zom","03:58:15.490","-18:33:49.57","SN Ia","0.089","","","Pan-STARRS, ZTF, GaiaAlerts","Pan-STARRS, ZTF, GaiaAlerts","ZTF","GaiaAlerts; Pan-STARRS; ZTF","PS21kix","Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.49","i-Sloan","2021-09-21 13:10:33.600","PS1_Bot1","","2021TNSTR3307....1C","2021TNSCR3386....1S",""
"92873","SN 2021zok","20:48:16.050","-15:05:57.71","SN Ia","0.07459","","","Pan-STARRS, ATLAS","Pan-STARRS, ATLAS","SCAT","ATLAS; Pan-STARRS","PS21kiv","ATLAS-HKO - ATLAS-02, PS1 - GPC1, PS2 - GPC2","UH88 - SNIFS","1","1","","18.76","w-P1","2021-09-25 06:02:52.800","PS1_Bot1","","2021TNSTR3307....1C","2021TNSCR3393....1P",""
"92872","SN 2021zoj","00:41:49.726","-00:24:44.10","SN Ia","0.08137","","","Pan-STARRS, ATLAS, ALeRCE, AMPEL","Pan-STARRS, ATLAS, ZTF","ZTF","ALeRCE; AMPEL; ATLAS; Pan-STARRS","PS21kiu","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","19.88","i-Sloan","2021-09-25 10:26:24.000","PS1_Bot1","","2021TNSTR3307....1C","2021TNSCR3394....1S",""
"92870","SN 2021zoh","23:01:03.264","-06:41:40.83","SN Ia","0.089","","","Pan-STARRS, ATLAS, ALeRCE","Pan-STARRS, ATLAS, ZTF","adH0cc","ALeRCE; ATLAS; Pan-STARRS","PS21kis","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","VLT-UT1 - FORS2","1","1","","20.66","i-Sloan","2021-09-25 09:10:04.800","PS1_Bot1","","2021TNSTR3307....1C","2021TNSCR3374....1T",""
